TF	Number_of_ChIPexp	q_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
E2F4	16	7.06809917169e-13	3.53325611502e-10	0.00265722403663	8.48310301385e-40	1.00533435927e-29	6.34726787204e-28	4.39949968146e-06	0.000252454863473	6.57390605328e-08	1.2905883077e-27	2.41537963922e-06	2.86104950855e-05	0.0176972946271	5.73352030363e-07	0.0231283278383
E2F3	2	1.53639531422e-11	0.0858790602778	0.000207241666819	5.72994361049e-23	7.93549520728e-05	0.309747736932	0.1351722006	0.000518508088755	1.54850929373e-07	6.47558295444e-34	2.43743811822e-21	1.36264259548e-05	1.01006835565e-09	1.61090042262e-23	4.28917853703e-19
E2F2	3	0.0623754109822	0.0142997133648	0.384666475643	0.0485723383988	0.466253987772	0.0764639452974	0.425053898734	0.00107638157817	0.00219031750634	0.157723702307	0.145787059362	0.027936989282	0.308955274993	0.0486974199751	0.146282877818
E2F1	5	1.20748211493e-15	3.5550848308e-10	0.499209209055	5.15516070688e-56	4.46908613692e-31	1.54189567026e-43	7.69701845705e-07	1.46369293918e-23	0.200805189202	0.000158845421157	2.78232587345e-06	6.15444606404e-30	0.251770385018	0.367003290274	0.0390739855182
MBD4	4	0.0419106457617	0.307220465249	0.00269215411429	0.149272186681	0.0567997596925	0.0483775409344	0.0252635109926	0.00962189904443	0.128499837626	0.0173049627668	0.00529465508942	0.149069532011	0.195631790654	0.0963279751659	0.0189136574341
MBD1	9	7.64278381309e-06	0.0827631736814	4.77993201893e-05	0.000176511673315	1.67759162988e-05	0.000899578545073	0.00277184611934	0.000283764932338	0.108659564808	2.98388519779e-09	1.86821537147e-14	0.000160481548181	5.10913981839e-06	1.18177456076e-07	4.76927143846e-10
MBD3	15	1.46105960886e-11	0.256261629071	0.0772070681888	3.85020765899e-17	4.19340695046e-08	0.0272415263208	0.497368511485	2.1927536195e-08	0.0108078285774	1.07369280423e-29	4.50917358637e-25	2.01426523937e-07	1.31666970428e-08	7.95078039895e-22	1.9290390316e-26
MBD2	6	0.000108512186757	0.401433711008	3.22385883475e-10	0.131712386411	0.0291818812401	0.00282548062406	7.84530191433e-05	0.000359198564672	0.00390194954167	3.37748136298e-05	1.08975601135e-10	9.25396837829e-05	0.000403053870499	0.000936478839985	1.57957375579e-06
AICDA	3	1.60971935131e-09	7.4006103287e-05	0.482195526105	8.69685051488e-24	1.10790241305e-17	1.19905112046e-24	1.24945459726e-05	5.58967862725e-19	0.331167778056	5.62721641696e-15	0.0186993542569	0.0047113382547	7.56003503853e-05	1.20760573439e-07	0.0181736224561
STAT4	3	1.3879262375e-12	3.05589357244e-07	0.372904161171	1.04108789992e-32	6.63554262611e-20	1.05119272341e-24	1.31891033228e-06	1.54963912395e-26	0.00257330537234	0.0952628568645	2.64189977734e-11	3.33262317186e-27	0.461997164746	0.0223298205088	2.61372502804e-10
RARA	8	2.94571605629e-13	7.3983262219e-06	0.272037585794	1.75637495589e-28	2.34926319372e-19	3.61651780403e-21	0.484957253549	5.46056913876e-16	0.000391799355552	1.95363726778e-28	5.29519745401e-10	0.438204210483	4.42865823029e-06	7.41102139205e-21	7.98936906634e-22
RARB	4	4.44998543569e-11	8.21807344508e-08	0.285966522342	3.87913820331e-19	4.54826763855e-20	1.52956678688e-23	0.22676504853	3.58733451e-12	0.000197045187318	1.25046148579e-22	3.24211019775e-06	0.332967312022	0.000382908162227	1.23102339121e-15	1.84591154439e-15
RARG	6	0.143473153334	0.100393563124	0.449497452677	0.153114082077	0.0269189457663	0.0487007393615	0.474804553328	0.17063965541	0.0635126768475	0.0398911519668	0.231774924361	0.240240060936	0.279119668835	0.197467107057	0.274421574522
HDAC6	2	0.0475098639584	0.301712601356	0.165581250125	0.0294845255003	0.214410394276	0.100574065699	0.308126592294	0.175032876314	0.135904274453	0.00157499795358	0.00181771409143	0.117574166499	0.0413495825465	0.00935181523933	0.00985090142663
SIX1	3	0.00475834264921	0.0526348112863	0.0871383357216	5.10399422282e-06	0.00208366754035	0.2136375062	0.4537574186	0.072212676602	0.18814390493	0.000137083440901	8.03364934229e-06	0.384605316733	0.00340760206371	0.000458690317904	7.17253391787e-05
SIX2	2	0.0142968203144	0.483893471868	0.366146943208	0.00205900390224	0.198427329924	0.24227853697	0.499361202274	0.21338932231	0.24733572991	2.35554270596e-05	5.0722635803e-06	0.0166259926802	0.07943271856	0.000579404244029	0.000352726288738
THB	5	3.83532650634e-10	2.17992406226e-06	0.00989258468321	4.76586466147e-15	2.311041838e-19	5.75093799601e-21	0.438098430169	2.9166165733e-13	0.126151119558	3.50812456853e-14	1.8765146411e-07	0.251877204286	8.90783236205e-05	1.11140396024e-13	4.12279269852e-20
BMAL1	15	2.49412920599e-06	0.000166466166961	0.00068395607993	0.215482625647	2.91228484893e-05	1.63837314167e-05	3.31108503148e-10	0.00051528846256	0.000181163435963	6.70611774182e-05	3.83939300162e-06	0.00227998241744	6.21862220191e-06	1.12043270397e-06	2.43565434269e-22
NKX32	2	0.0177933106734	0.307419710524	0.0831916296687	5.58268985009e-05	0.00907922114822	0.065740578193	0.0758714793463	0.0766643739112	0.0126446253862	0.000357737783627	0.0620540504574	0.306481416568	0.0480263430958	0.00165915363461	0.0093837057219
NKX31	4	0.00459267165554	0.0023182314799	0.13017585678	0.00104649033734	3.90081907414e-05	3.76276551367e-05	0.0343650879422	0.00236468758578	0.117747738646	0.00407264752127	0.122000159186	0.373823973765	0.0156251993469	0.00140950907628	0.000102373726919
HXC9	3	0.112899264125	0.320495561982	0.341185710634	0.012661874863	0.0338494194603	0.36162952915	0.412580166493	0.0410612915241	0.316184888575	0.0313195132077	0.0382616738552	0.275141931581	0.445930009545	0.0678727856803	0.0603350099504
RB	1	0.340549585226	0.336674404259	0.366240743348	0.0808822107578	0.252749247253	0.45364804992	0.427873468094	0.21338932231	0.4564419196	0.412977113364	0.411311021425	0.38904027162	0.417104543267	0.497766831854	0.431569713374
FEZF2	2	8.08403391457e-15	0.02590592534	0.00917999729156	9.49437262232e-26	1.88820210292e-15	1.8794913849e-11	0.438098430169	7.97444147796e-10	0.000195532784167	1.18851862389e-38	3.83211784747e-23	0.000722597314941	2.55821531632e-10	8.34828364559e-31	1.32321368982e-27
RELB	5	6.69481406598e-10	0.00474942312873	0.0226191638183	3.03602816431e-15	6.79261959743e-08	1.73698291573e-09	8.43100256898e-05	4.4098358442e-17	2.9603399575e-05	3.78500462522e-07	3.86385828058e-18	2.89003599283e-23	0.00123419761383	3.33175532726e-09	4.93618403684e-12
USF2	3	1.19092138716e-05	0.0551092133172	0.461523561448	2.97028741047e-11	9.62103981029e-10	1.09481023406e-13	0.432072127496	1.09081309164e-08	0.0227784423612	2.23760404025e-10	0.0380852445061	0.0773291064196	7.27277162856e-05	7.18694902687e-06	0.00039230856764
WT1	4	8.01397721178e-12	0.185319841228	0.470734724255	2.01420577634e-14	2.33408184952e-06	0.0780327567357	0.241538289445	4.4282042138e-07	0.000774709322265	3.5797644143e-29	6.35753636215e-27	1.25275608612e-09	4.04992879067e-11	1.74511744518e-24	8.43420482532e-27
RBPJL	2	5.23973995284e-06	0.000822850254948	0.0426921483227	4.290351799e-10	1.84010502377e-06	8.90427189553e-08	0.460059840265	4.64702263402e-05	0.0461785809571	1.87713681995e-10	5.52023009439e-08	0.0755383471744	0.000530328918334	6.34196495943e-09	1.8319520163e-12
DPY30	1	2.191040436e-10	1.16871112532e-05	0.0831916296687	2.2030085703e-17	3.94367109762e-14	1.99793646099e-14	0.213764099437	0.000238459419847	3.17276648346e-05	5.65595861333e-24	9.63519374073e-13	0.121416778782	1.90308550157e-06	2.16201634402e-20	7.90806304929e-16
LDB1	4	2.51020247488e-07	0.416431955927	0.442848741892	2.95391474793e-08	3.91100452367e-05	0.000745846521107	0.071479663048	3.88977983279e-08	0.210836057863	4.97849878189e-23	1.45725475904e-12	0.00219974217078	1.10798610773e-07	3.38247438478e-13	7.07881294309e-12
SUV91	1	0.0845220257853	0.457776483847	0.363763714837	0.413108973407	0.00563076028927	0.139512955961	0.438996056376	0.0649856240317	0.188168509065	0.0243078176531	0.00811391105401	0.107493445461	0.121114985965	0.0310514122201	0.041057945031
SUV92	1	0.286878982816	0.359387398569	0.358015041835	0.494303913736	0.106484068496	0.27300688956	0.424269412349	0.21338932231	0.49220215477	0.122547823221	0.235030045065	0.396687312588	0.449247236222	0.244433506198	0.247391331165
SNAI1	1	0.312652713103	0.229597301514	0.445408517832	0.427953334809	0.213669784151	0.299374803547	0.288897070183	0.223291075552	0.0654932730087	0.49082117628	0.360134414685	0.425960777246	0.475011150818	0.479383641724	0.420566826997
RFX6	1	0.0100917723045	0.256261629071	0.00161527134637	0.0572997906014	0.0278703471395	0.322555910796	0.438996056376	0.20423698889	0.447874256067	0.00231120225607	5.47246217216e-05	0.0072867874303	0.0321218243028	0.000209446358424	2.14059131992e-06
RFX1	1	2.65113985472e-10	0.368793968918	0.435987421534	4.54236501346e-13	3.16667624205e-07	0.00298907242225	0.123671401274	0.000261524162376	4.05499941551e-05	2.12070047884e-27	1.67394355941e-21	2.36578914712e-06	1.42636289851e-09	6.72313078034e-21	1.16039905636e-21
FOXP3	8	3.8508541921e-06	0.484358262522	0.00443305649863	1.42858482136e-14	9.75464107301e-08	4.3671116164e-07	0.0304356783228	2.646106867e-19	0.206003986364	6.95576760208e-06	0.00702269050462	1.51119606693e-05	2.19550048311e-06	0.0533574648679	8.41111036189e-07
EZH1	8	0.000173315788687	0.0149585570855	0.162953787316	0.00815634106116	0.188501722712	5.13225490017e-08	0.403931417416	0.255431789411	0.446402514115	7.2484778219e-06	9.42760501725e-13	7.57610914725e-07	0.000389800013313	9.09073282582e-05	1.35773913724e-08
MSL1	2	0.0175332931488	0.388601953018	0.102243748908	3.1206126027e-05	0.0558127782998	0.0124278512337	0.466613766892	0.00505782649771	0.0220061433719	3.50558871852e-05	0.0576625920234	0.478779514722	0.082883074345	0.00416210930438	0.0173997174989
MSL2	4	2.7524567838e-07	0.214518317556	0.00343552920141	3.53152673335e-18	0.000102869746936	0.000115057254531	0.192893570482	7.94816251543e-05	2.73857740577e-06	3.55851452697e-18	4.00239440954e-08	0.0715947738419	1.59476024829e-05	9.22117138454e-13	7.38590923533e-11
TWST1	3	0.122093692171	0.329574728688	0.18048655535	0.149412917754	0.363938351655	0.127907166941	0.153005033216	0.433716735428	0.362492621872	0.122357450673	0.0433447312089	0.0273683656951	0.0911212441133	0.0226260568834	0.0549212468604
MED1	37	7.1225646809e-13	0.00493398217381	0.339786182933	2.75019737577e-42	2.06109112179e-23	3.1500813815e-14	0.0885325706083	2.83882709144e-16	6.5797842945e-07	3.75847403662e-23	2.57454575191e-08	0.0867451887514	2.50547331257e-06	2.29785953339e-14	3.61492265747e-17
PRGC1	1	0.058530026966	0.412514833267	0.0884352068342	0.374629087471	0.160453905317	0.346662068406	0.399005387839	0.339124924537	0.372675820986	0.00111111948847	0.000119899333981	0.412446313481	0.161064016038	0.0107620416695	0.00151660129018
ZFP384	3	5.28429543272e-05	0.256261629071	0.0698542164567	9.663384871e-11	2.75728409435e-08	1.16592357479e-05	0.333897023752	3.43624876462e-09	0.141449129087	1.94770520177e-12	0.00278938963026	0.31756350557	0.000496214476499	1.65439819215e-06	0.0103560057461
RUNX2	7	1.46295953043e-13	0.00110495611146	0.102243748908	1.25903578327e-31	4.494544082e-19	7.52580378473e-17	0.424597661928	3.16083448337e-13	0.00241497913707	6.53887470727e-34	6.79161790864e-15	0.478238866942	3.0502369195e-07	1.90964945625e-23	1.06633307452e-18
DNM3B	9	6.66285629826e-06	0.22105331535	0.000344291013743	0.00117158025785	0.0137045239325	0.00296490746544	0.000407081040951	2.74607364085e-06	0.0683936268978	2.24553374054e-11	2.2811646833e-14	1.34550543698e-06	9.93448579569e-05	2.20766033672e-08	8.11574459201e-10
MKL1	1	0.315700244133	0.301712601356	0.384666475643	0.327522101755	0.347757772514	0.492441031747	0.343031310602	0.264831467369	0.13533977395	0.489300893487	0.277241079787	0.255398311678	0.39675683861	0.271742519998	0.326766060264
MKL2	2	0.295986048606	0.304747698566	0.226101199429	0.352868826666	0.470442292994	0.460169859857	0.406638924109	0.293431545899	0.182888706221	0.293084492117	0.261234005074	0.234132376426	0.308550255903	0.209068760732	0.298204736191
RUNX1	21	1.92541079007e-12	7.8625723446e-05	0.477712042676	1.24395484374e-34	2.8154973709e-23	1.16565261253e-29	0.00272347326611	7.75562636816e-25	0.052369763369	1.44669954828e-21	0.00869754368693	9.0121454824e-05	2.72448643876e-09	2.22721661574e-10	0.0824512069276
CBX1	2	0.238789229205	0.158131956319	0.499209209055	0.0394416332633	0.0528571908199	0.345946154732	0.395975680284	0.125107485192	0.352779679587	0.434722565387	0.337811442246	0.341565439074	0.214478986512	0.435360567559	0.420520230428
SP16H	1	0.284143818067	0.422506826085	0.242418632541	0.415694719119	0.249436418031	0.416541643281	0.051035419369	0.241174738218	0.193720285609	0.492949175308	0.252063471149	0.425960777246	0.449247236222	0.215334215965	0.414079484821
TCF7	5	2.37409753088e-12	0.000714395254547	0.000664414586467	8.16917481284e-32	1.25731426607e-19	8.67168374967e-25	0.179572231587	1.36312484777e-19	0.00147772414739	1.07369280423e-29	0.000327960030871	0.0279474421362	4.1056998402e-10	3.34753309125e-15	0.00873681862052
NDF1	1	1.73763751757e-10	0.000113188172937	0.215260713852	1.19117895911e-22	2.61944953782e-15	1.99793646099e-14	0.459171718891	4.97943289626e-08	0.000298092941126	4.32604192351e-24	1.29855489652e-10	0.165254234787	5.50880260683e-05	1.04005967199e-17	4.15497322705e-16
NDF2	2	6.6489428382e-08	0.215116083218	0.299133430696	1.97544231034e-06	3.16667624205e-07	0.0126818891223	0.439072641275	2.083895238e-07	0.291715319812	9.97032104366e-19	1.8515336097e-18	0.00239194000183	5.46335551851e-07	2.66781368698e-17	3.76330233285e-17
GCR	33	5.49359557955e-06	0.000225020697878	1.76460492693e-09	2.78488550995e-06	5.77355187315e-17	3.42626890955e-11	0.016744777803	7.1146576306e-14	0.0956137911451	0.166535545676	0.294519418134	0.00570155613559	0.12380632623	0.0456755901106	5.78704089232e-08
NR6A1	2	6.70676762421e-05	0.00178909835103	0.29834594951	3.50853677383e-13	1.19894358988e-11	3.95262572285e-06	0.382584329004	1.56353387794e-09	0.283654627912	2.23449903303e-06	0.00903768375867	0.0297947713212	0.103424791141	0.000659145876069	0.000603132713841
IRF3	2	9.13235971853e-08	0.0229744467311	0.502611406094	1.43137616512e-23	8.40605218478e-12	1.84235159753e-14	0.013232055701	1.51671524366e-25	0.0106220584019	0.0265145287273	0.000100715496599	5.79333879966e-14	0.331435670216	0.45086181326	0.22247154039
IRF2	4	1.36025906093e-06	0.0007729167768	0.305096599314	1.13568656663e-05	0.198427329924	1.0698793554e-05	6.06502886587e-06	1.35321225251e-07	1.19035427369e-08	1.03290306744e-07	1.36793880551e-11	2.19689051937e-10	2.2071981135e-06	3.08713760247e-08	6.32020135581e-08
IRF1	7	0.0	3.71171267396e-09	0.445408517832	1.64573796059e-40	2.18671672764e-22	4.79922076723e-41	5.96382245461e-21	4.4702874301e-55	1.9740769687e-16	3.24792500662e-09	3.98757658511e-49	2.63361003057e-68	3.84251105774e-06	3.27316601497e-17	8.2871285004e-27
IRF4	52	2.29524331608e-15	1.13653472951e-07	0.0197466298518	8.77328439222e-43	3.00833120334e-29	4.68676640356e-39	7.20738226623e-08	1.54091075983e-39	0.013185890661	1.4554250225e-10	0.000486791513425	3.9701014633e-20	0.011184610508	0.0145993214836	0.000603132713841
TIF1B	9	3.73232362807e-06	0.00476969042367	0.128448097556	8.44017326035e-12	1.33811753642e-06	0.000374890270459	0.424597661928	0.000147571168236	0.0438674844953	1.88509160648e-13	4.86670910552e-10	0.0436440527461	0.000230358978363	2.17662734741e-09	7.11112751776e-12
IRF8	10	0.0	2.75488102969e-10	0.0131559754884	4.46363050325e-17	2.71692285521e-09	6.55717820656e-33	6.28928500996e-30	5.03455936991e-34	6.69905674046e-27	3.09880958454e-24	1.17982309261e-47	1.89853860751e-53	7.96936921162e-14	3.13479220864e-29	5.0064874015e-35
PO5F1	52	1.56426728568e-12	0.00098300201743	0.188725119218	3.21711307103e-28	1.65050773419e-15	2.41216212305e-09	0.403931417416	1.75823178346e-07	2.28577199329e-07	5.44225675007e-31	4.24763897785e-17	0.0543454163573	5.91828619601e-08	1.90216550621e-21	9.62783197179e-22
MEF2A	2	0.222367883704	0.215116083218	0.226101199429	0.242791735844	0.340710300859	0.00616544025596	0.438098430169	0.280411673701	0.447708576203	0.375322356204	0.271732402473	0.0765364337673	0.492952371057	0.424385284411	0.324419770642
CREM	1	2.83814868753e-07	0.0237247894841	0.0131672065435	1.03271582822e-14	1.34861935944e-06	0.000137121197913	8.95901432261e-05	0.00920312933162	3.16699534447e-12	1.76764161542e-18	3.90413488373e-06	0.482808984813	3.73525778818e-05	3.1377686883e-11	3.61694676825e-09
MEF2D	11	6.4377350104e-07	0.180517601091	0.18048655535	0.0234336484068	0.0335936875044	0.0023231325896	0.000871997312998	0.00111341222384	0.00222029307795	7.05531754964e-19	5.10059406509e-19	0.000998069160911	8.81425951491e-08	8.15801180946e-13	6.3310798485e-13
TF65	38	5.78775761974e-16	1.53549179733e-05	0.20445122389	8.43066425529e-47	9.98098496991e-32	3.16888765789e-45	1.04784486156e-05	8.96786457149e-43	0.166383648132	8.22728235413e-08	0.000200634134785	6.74871640669e-25	0.0436181411332	0.0530045842616	0.14041250248
HDAC1	5	0.0010270369549	0.361696508033	0.470734724255	5.94121181508e-07	0.0015375562062	0.0933393702949	0.281822298649	0.0484312402982	0.00131119372956	1.73467330751e-08	5.67229075998e-05	0.187543772537	0.00404197865458	2.68946718884e-06	2.78744709142e-06
HDAC3	10	9.30979503723e-06	0.0135883286704	0.000645576918068	1.30767339212e-07	2.72120569038e-11	5.55802970106e-14	0.249351554879	6.58160613553e-19	0.454763951533	0.00138827605551	0.259253529919	0.111568199188	0.00253913890963	0.00264317897692	1.05288793791e-06
HDAC2	2	0.284332694053	0.438349486241	0.226101199429	0.242791735844	0.257209186528	0.277918083263	0.474804553328	0.380637605009	0.168459943427	0.146401160481	0.218789497193	0.366638580893	0.490069439916	0.271742519998	0.275592287587
CLOCK	9	2.73590106651e-05	0.00212916434058	0.0010331373018	0.393403420487	0.000809098743492	8.20320177146e-05	1.00472077159e-07	0.00181108758664	0.00120596981666	7.50517396107e-05	3.08884711365e-05	0.00239194000183	9.18877938503e-05	2.47960914284e-06	8.26695129693e-18
RCOR3	1	0.165183762501	0.256059146621	0.281054597198	0.43654488485	0.42143927377	0.37407335235	0.250277707538	0.206536441467	0.308393039778	0.101768628477	0.0110401736806	0.169586765214	0.144322249465	0.080216146773	0.0646533442843
RCOR2	1	0.315970292597	0.361696508033	0.239478177435	0.354374000755	0.248260413174	0.309747736932	0.382194015392	0.491546989089	0.424275706349	0.497378406548	0.255023123448	0.195824185924	0.483376801144	0.345797772696	0.126567413594
RCOR1	4	5.51367498109e-05	0.416431955927	0.465500148247	3.80882805883e-13	2.97394439381e-07	1.92979057561e-08	0.00929149205171	7.95374204882e-14	0.503450759231	1.93831293846e-08	0.350417621576	0.0103001061916	0.000664479957309	0.00135316048075	0.241981025183
CBX8	3	0.000102332432187	0.0162593053193	0.0921072174146	8.13037323636e-09	5.50889158817e-05	2.49958634343e-07	0.499361202274	5.06937791556e-05	0.00115880722082	2.05023991417e-10	0.000666889474104	0.333409985401	0.000702588310267	5.25322779586e-07	0.000166879383766
CBX7	4	0.0776392375286	0.347277945788	0.411312085956	0.447650427576	0.341865328126	0.00103793253515	0.254639320189	0.198771479092	0.358515850057	0.454619697831	0.00181771409143	0.00157009689883	0.1174137291	0.313791352749	0.0146918935864
CBX5	3	0.221549785958	0.210014044108	0.358015041835	0.139971007202	0.0918803014242	0.462684348698	0.322180136483	0.148070408326	0.298769545523	0.120746403587	0.118755844785	0.258189159017	0.348731966024	0.260493074795	0.320070217641
CBX3	4	8.53417139181e-12	0.000140099500409	0.155287024454	5.42402151037e-29	3.93882550718e-17	9.24792602657e-15	0.4537574186	7.97872808898e-09	5.60764447111e-06	1.99377269811e-27	2.15712762863e-11	0.458501066417	1.63866424839e-06	4.63904290267e-20	8.31010904446e-16
SMBT1	2	4.04314952325e-09	0.000643864602142	0.00115980334436	5.48382637832e-18	7.23278898707e-10	1.25126839341e-10	0.00417459819938	0.000279385978905	2.60693792457e-10	1.05376653634e-22	3.27549229398e-08	0.345349445208	7.24918137291e-06	3.0081641611e-15	1.06497187931e-10
COE1	9	5.15772710969e-09	0.235814582007	0.392867239873	3.21215761172e-19	7.98784629527e-11	4.52938594623e-07	0.1711834615	1.09706399816e-13	0.222316430117	6.32833958154e-21	5.02536125725e-11	0.0419836662807	3.84768962534e-13	4.5511622255e-14	8.97035431704e-09
SMCA5	2	2.89892923035e-08	0.205432282305	0.0831916296687	2.22945344569e-26	3.51798222889e-08	2.03890714468e-09	0.438996056376	5.96306346122e-08	0.00179647706538	3.70841566746e-19	3.8500655993e-07	0.453018906152	0.000515220077517	3.83936751469e-13	1.80016250265e-11
SMCA4	22	6.34328627327e-11	0.220417028424	0.272037585794	9.82037085365e-27	1.19683734401e-16	1.40208746194e-07	0.358557955766	7.39782938392e-18	0.165168046101	1.17139221593e-27	2.40536548821e-12	0.320365206126	2.83110623213e-09	7.16171231368e-17	2.15524520167e-11
PO3F1	1	0.00469959551821	0.364841080052	0.28314549055	0.000158210357715	0.0192005431626	0.0268359763187	0.42330688097	0.000450365359159	0.237097487063	7.81159500906e-07	0.00117262066321	0.159044012188	0.00777016133421	4.7673339234e-05	0.000124795829674
PO3F2	3	0.215460081432	0.422506826085	0.285966522342	0.0351003698067	0.499811392091	0.300142188132	0.424597661928	0.258373732952	0.429198976009	0.0787908363743	0.0870555407443	0.425960777246	0.218863219747	0.109490584079	0.221546928512
MYT1L	1	0.28440649232	0.183965750734	0.265863630796	0.356011779	0.341865328126	0.324295595127	0.424269412349	0.296061824954	0.352779679587	0.3015710978	0.194900813846	0.233304850617	0.368468339874	0.332564878102	0.157603300961
TBX19	1	3.36194173139e-05	0.000469593641282	0.209030796709	2.24430130798e-10	1.91407034767e-06	2.00348167602e-06	0.308126592294	0.00289255219902	0.00124053343397	4.04741593797e-11	1.28227813342e-05	0.311927875746	0.00326175393025	8.26469867969e-08	5.78088450772e-07
PRGR	5	6.96111258347e-12	3.04448616841e-05	0.0772070681888	3.86845961992e-26	2.8154973709e-23	9.95700037966e-21	0.427873468094	1.39581192067e-19	0.125824478413	4.32942567406e-19	1.06106645015e-06	0.248468288888	3.88333839204e-05	4.01687836311e-16	1.83934530356e-18
TET1	14	2.87417638037e-13	0.501229028658	0.0637404463366	9.99910561785e-15	2.66685967195e-07	0.0100959354756	0.395975680284	2.35655431682e-08	0.0855846532464	4.00762162907e-31	5.24617366015e-34	2.63881651376e-12	2.67920593434e-12	3.79676727979e-27	6.77217415373e-30
ASCL1	7	2.43138258791e-07	0.329430333965	0.0426921483227	8.92274724336e-06	1.77484487612e-05	0.0669738643188	0.306154164608	0.000116858534515	0.353095657115	1.63742245762e-13	9.88133922288e-19	1.72068702488e-06	8.36554762785e-08	7.95787999737e-15	7.2244885111e-18
MTOR	1	0.00271106027318	0.169753999853	0.372904161171	1.80804231104e-06	0.000315527396179	0.000880674536243	0.4537574186	3.91955384958e-05	0.203891829099	2.06118394746e-07	0.0117564566842	0.476515172185	0.0847313379346	0.000299239520364	0.000343144412977
HIF1A	6	1.53460669218e-08	0.0195972528215	0.0286246163076	1.28636843817e-23	1.16856592003e-13	3.37182282864e-10	0.115752129363	3.55672718425e-12	5.64365260604e-06	2.88156453224e-21	0.0009587273802	0.00491655314672	2.65749711161e-08	7.11030865262e-09	0.0236949464013
EP300	83	6.09731319793e-15	2.40550550959e-07	0.107753113455	1.91664320746e-47	9.98098496991e-32	5.77915610514e-35	0.00277184611934	3.36801736e-31	0.162579177053	6.08985662745e-23	0.153379396468	1.08419487816e-09	1.07583421618e-05	1.71065439295e-08	0.12109503459
TAF7L	3	3.73412112141e-12	0.000140099500409	0.170630722066	2.40375798815e-23	2.46947840351e-18	5.12855862239e-17	0.0152928178731	5.80234250927e-10	6.56709458987e-07	1.93220888371e-27	5.25157929523e-12	0.31714687755	6.00251140026e-07	6.03165227515e-21	2.07402800973e-17
RAD51	3	0.277184968541	0.388601953018	0.268296834111	0.176708872706	0.204282623234	0.17886061971	0.4537574186	0.493235641493	0.393331379658	0.229281386228	0.249030108679	0.496208339263	0.437503911493	0.159103943461	0.135227813978
CDK8	1	2.81311009126e-10	0.0114484883701	0.341967673713	1.37588230068e-17	5.84801319508e-10	7.32181370585e-09	0.484957253549	1.41138172635e-06	0.000104262727213	3.27859570957e-26	7.58401324654e-17	0.00239194000183	6.53358163579e-08	2.73060200167e-19	1.1128809539e-17
CDK9	4	9.36358723331e-10	0.00142195178341	0.484435604529	9.47840213276e-21	1.12610449371e-14	3.26166075617e-14	0.347541896422	3.34119594361e-10	0.000585422471477	6.08985662745e-23	6.61766597022e-10	0.473648701847	2.2192868926e-05	6.69806728646e-14	8.61010404542e-14
NRF1	2	6.47902499156e-05	0.0199017482439	0.0657892872919	5.99574048637e-09	0.000574719346836	0.000235720615374	0.0343650879422	0.00148843699112	3.17276648346e-05	4.37296879277e-13	3.99015515094e-05	0.38904027162	0.00174647738456	2.5039456655e-07	4.48288854131e-06
PHF19	4	0.00105616882427	0.00304397284489	0.462795401426	0.292709969044	0.129549126819	2.7375035173e-11	0.288897070183	0.203910478661	0.0469077223133	0.0780585187203	1.748424407e-08	4.06889856881e-08	0.0159987771194	0.0362527623901	1.6512444355e-05
NFYC	1	0.00285647676301	0.0507190787107	0.157746719778	1.20497320201e-06	6.56255188316e-05	2.70732788465e-06	0.271217755598	0.257191593096	0.00592797541649	5.98718811218e-08	0.00506792225075	0.472534167345	0.098358273111	0.0048108605724	0.050107881238
NFYB	1	0.00213972613059	0.212139885669	0.0493817037151	7.50389761688e-08	1.53381307518e-05	2.65245771499e-06	0.230093748313	0.169284284905	0.00382212385644	3.83395638653e-09	0.0217473549397	0.209952172659	0.418148888629	0.00765677671773	0.158030650688
NFYA	7	2.16195347009e-06	0.0544223783362	0.0105838432372	2.38366065362e-16	3.15841336622e-07	9.75948245849e-12	0.383668895564	0.124690451461	3.05200907096e-07	1.51407949135e-18	6.92239880076e-06	0.485744214692	0.00999413426203	2.87058720946e-07	0.000539986913653
EZH2	44	7.97433988606e-10	0.000466927528818	0.0177363406361	0.035187614607	0.166997194838	1.84332039361e-09	0.281822298649	0.175032876314	0.049877598404	4.27727719064e-12	2.39849434009e-32	5.80959697253e-21	1.16133506434e-08	3.87326722616e-13	7.10600399047e-26
PITX2	1	0.000139639401305	0.225424672473	0.0493817037151	7.35516840741e-07	0.00092109047076	0.00294906039067	0.25091954934	6.70145556828e-05	0.0097960704041	6.3859200725e-13	1.27304526321e-05	0.355104600362	0.00256111186795	4.38287046614e-08	9.02816016653e-07
NR1D1	4	1.0755215577e-06	0.000276031963634	0.00149577669965	3.42369067565e-09	8.41158175943e-12	3.10579724749e-11	0.123671401274	5.25936681262e-14	0.136235860469	3.05956991787e-06	0.000755908854359	0.269179178057	0.000262302453165	8.09090266579e-07	6.40960783373e-14
NR1D2	2	2.41741528272e-07	6.64933724204e-05	0.0884352068342	2.35698504147e-17	2.09280927454e-15	3.06460318674e-20	0.484957253549	1.62094774294e-16	0.121902260811	7.80993839735e-07	0.207723314403	0.00514559084879	0.00510208133231	9.65547868264e-05	6.64476891284e-05
