TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
RARG	6	0.23340284343	1.60047511421	0.232948908599	1.13551182487	2.07570685254	1.8274878228	-0.158209772822	1.09338158866	-1.86467187642	-1.86978754235	-0.857915650993	0.974363674624	0.725113256361	-0.957609104492	-0.689155287576
HDAC6	2	-0.677676984804	0.760071333017	1.38073971927	2.00889625586	0.885621521726	1.44409142662	-1.06908137024	1.07221053865	-1.38569358693	-3.07060301648	-3.08308403068	-1.5106230063	-1.92568767423	-2.49925604172	-2.49507985582
SIX1	3	-0.473155277961	1.94182077243	1.83057416063	4.52812934833	3.00991491369	0.949113518758	-0.323050974783	1.61680983869	-1.13368970693	-3.75828748804	-4.4966695611	-0.442774410029	-2.9192043989	-3.46693672277	-3.95992318143
SIX2	2	-1.15458609277	0.0901186764622	0.557252039205	2.99311871986	0.948257187039	-0.8433669451	-0.0218714653462	0.9045213008	-0.902055177063	-4.20626998079	-4.61844603237	-2.50673604819	-1.59822894857	-3.40899666045	-3.55150196424
THB	5	0.384652764745	5.10371515073	2.86761915728	7.86824818484	9.150417277	9.53461392262	-0.411249656477	7.41834805154	-1.44335565188	-7.62420110299	-5.27989718519	-0.926958132356	-3.99709304287	-7.51844855879	-9.35661970704
BMAL1	15	-1.53012240536	4.00964541944	3.93455424203	0.897927898039	4.17000538845	4.32296003374	-6.86658563575	3.4475992587	-3.99820674873	-3.94102075294	-4.66801253505	-3.23931884134	-4.64347141372	-4.88999469044	-9.9577952974
NKX32	2	-0.566404829291	0.733727401791	-1.85973364966	3.98380938815	2.51224301074	1.68188756989	-2.05680922182	1.58313061132	-2.58794387711	-3.50151353049	-1.7019750262	0.738269093161	-1.85346948384	-3.0887830573	-2.5125068387
NKX31	4	0.0951904971571	3.21630896438	1.56538272844	3.19832709438	4.10139916754	4.12854763697	-2.44469549261	2.98569731145	-1.49433333761	-2.76041070521	-1.32606522047	-0.478422081778	-2.34367399718	-3.14079896873	-3.87459613936
HXC9	3	-0.0843699031019	0.683130918739	-0.641038628005	2.35640550312	1.96631697615	-0.455533219525	0.614308807174	1.8986995201	0.659236817906	-1.9805373391	-1.94184804002	-0.830992724608	-0.180847465228	-1.62884616828	-1.69963360186
RB	1	0.29051733693	-0.636522029692	0.553437574445	1.53190841592	0.755773766685	0.16789761601	0.480502438333	0.909600483239	-0.173684498193	-0.265521907395	0.272085544707	0.426519068871	0.28400699504	-0.0194102827225	-0.219350468237
FEZF2	2	-2.15212919045	2.27802252423	-2.8978259099	10.5946104133	8.05503000166	6.80257501259	-0.424528716945	6.23710907575	-3.96347420136	-13.2711298763	-10.1643284162	-3.58279468786	-6.71664072977	-11.9236335655	-11.15279959
RELB	5	5.9423113145	2.97138287815	2.52410883222	7.96981002035	5.44254596992	6.11642604202	4.41078030475	8.61456256031	4.45424273026	5.07938138884	8.97046643251	10.3524873938	3.25565373968	5.99610228418	7.03440782599
USF2	3	0.462759860617	1.91542846926	-0.18671688603	6.6677106399	6.16963436346	7.53463964387	-0.463037091326	5.79192163885	-2.33884292783	-6.36987183347	-1.9447109526	1.76864962258	-4.05187946318	-4.49951230975	-3.51477486509
WT1	4	-3.16476581375	-1.20734272509	-0.14665551169	7.67972042636	4.72788198866	1.58298176334	-1.31239579128	5.09471184109	-3.55973612652	-11.3628751132	-11.0128208458	-6.35299599295	-7.0289272602	-10.4333527301	-10.9749153152
RBPJL	2	-0.444257154788	3.54231427374	2.22310713117	6.248960267	4.7807847347	5.39837623883	-0.257898686068	4.08314915005	-2.01689541333	-6.39826848385	-5.51573653269	-1.78760815852	-3.50423972568	-5.86875464196	-7.14689032044
DPY30	1	-1.20682652803	4.68418882583	-1.86109721611	8.53641110959	7.65849829119	7.76109528003	-1.42781809047	3.66192468045	-4.42318248507	-10.2078805896	-7.28003180421	-1.4848020116	-4.91057665412	-9.42642849005	-8.17587223836
LDB1	4	-1.43580694821	0.347400058114	0.263934274078	5.53538789424	4.09763716322	3.34527497974	2.09126110254	5.56116897465	-1.03250512359	-9.99645734848	-7.22529016034	-3.25345681109	-5.51752309216	-7.36852411702	-6.94960506883
SUV91	1	0.295738832536	-0.175132269359	-0.569919551143	-0.278466649852	-2.68845935338	-1.24222445279	0.400124435379	-1.67557438685	-1.13236119444	2.09442305353	2.58129990375	1.57536299951	1.34741280953	2.01014925532	1.8937090563
SUV92	1	0.0435366286869	-0.552334072608	0.585999549798	-0.02649025836	-1.37383965706	-0.748510519275	0.553988926592	-0.907390372029	-0.0430234838224	1.26161853578	0.846911388675	-0.398798559552	-0.168502503913	0.788794467522	0.791089359868
SNAI1	1	-0.53298307588	-1.01824075823	-0.252396678165	0.232511015257	-0.891036756131	-0.661213211956	-1.1356647488	-0.869041849647	-1.85450013336	-0.0393133694952	-0.410357975522	-0.298079840012	-0.0864330675983	0.0703314504451	-0.248327139099
RFX6	1	-0.797777612252	0.918346748472	3.60452777612	1.6929379012	2.05863125514	0.570530702244	-0.39836443115	0.943585997888	-0.226579284695	-2.94967090708	-4.05503645378	-2.82230870798	-2.04447497918	-3.6865317396	-4.77448044914
RFX1	1	-2.69825204438	0.514810380391	0.292047353274	7.26182129471	5.13154577916	2.91549463975	-1.76539252752	3.63278305052	-4.36663860302	-10.9712454857	-9.77542804383	-4.97854881944	-6.36391629973	-9.55862957327	-9.74423176667
FOXP3	8	2.06233806259	0.0746327156654	-3.19409977416	7.73092210013	5.35984344686	5.08631732498	2.51455690934	9.1771514468	1.05332304943	-4.46909650772	2.62925518193	4.57602255715	-4.87872861003	-1.74860135834	4.96123439422
EZH1	8	-2.29513196655	-2.51263870922	1.40944581038	2.52095691071	0.989985083287	-5.50168992898	0.652239506639	0.749651786679	-0.247775829929	-4.45872922963	-7.28528705412	-5.21427662471	-3.59844837715	-3.89920324897	-5.73607762666
MSL1	2	-0.358936611301	0.456587014963	-1.73659249551	4.12999971094	1.72261939336	2.41356997001	0.203620294802	2.72988299412	-2.35630179842	-4.10738499906	-1.74128531174	-0.0956448500147	-1.57517053458	-2.79369900529	-2.2753129418
MSL2	4	-1.62254558234	1.07886187105	-3.30467163542	8.7559432443	3.85752540429	3.85121095989	-1.49434219751	3.94828146674	-5.0130261924	-8.76407097695	-5.57530115384	-1.81810320022	-4.42096459853	-7.22221615199	-6.59476499218
TWST1	3	1.28881821781	0.655006499898	1.30068910469	1.15347420592	0.410614845756	1.299595806	1.64652767584	0.21162180125	0.496479789613	1.26303553521	1.88038148644	2.30953465617	1.52062831914	2.14790791443	1.74795740892
MED1	37	0.000644137922674	2.95066137286	-0.651206368559	13.8689179245	10.1958596202	7.69632504299	-1.97267618611	8.32378281815	-5.30106183839	-10.0117721248	-5.65581899505	1.70054944514	-4.84548996977	-7.73182398898	-8.55722882124
PRGC1	1	-0.753178713933	0.364931794243	1.82003670766	0.403619994735	1.10502586525	0.495912898106	-0.678672300234	0.502324929523	-0.455944335507	-3.17746295868	-3.85544633563	-0.34705305397	-1.14789472892	-2.44816227053	-3.1257182011
ZFP384	3	0.0633629156299	0.924125000294	-1.96672738527	6.48411235268	5.5944849637	4.3964290372	0.957647425187	5.99160565023	-1.35608013533	-7.07757925902	-2.94534991204	0.693136797013	-3.52693086825	-4.80760691637	-2.4741859312
RUNX2	7	-0.645523316007	3.44620984485	-1.73177779451	11.8500245379	9.06977665401	8.45772957667	0.521113404077	7.40556577297	-3.18339476917	-12.3388453547	-7.95618327779	-0.0996003289841	-5.30965058859	-10.184843074	-8.98345102679
DNM3B	9	-0.954068176419	-1.04716999214	4.16290551782	3.16400293085	2.35539265653	2.91996829471	4.01179652189	4.72546579522	1.82272437376	-6.72768107332	-7.81206734923	-5.09688215733	-3.96585642816	-5.64935851514	-6.22019504534
MKL1	1	-0.18271311362	-1.14896105587	-0.589228085028	0.745391677334	-0.5861925807	0.0509467608413	-1.57910775971	-0.988081264739	-2.49108408989	0.0518171016588	0.882188865266	1.21276685698	0.404045238735	0.859276972223	0.618237772221
MKL2	2	0.0461650450438	-0.811686052651	-1.33053308507	0.511647976599	-0.100288126833	0.148305021096	-0.689847167932	-0.672544161735	-1.28851603593	0.682230278634	0.798597544423	1.0873274028	0.677380908072	0.988648686496	0.645587442642
RUNX1	21	1.99887981369	4.21929699038	-0.111728390472	12.4411673089	10.1586388336	11.5046519419	3.43210019375	10.5126723767	-1.95169419756	-9.62723258811	-2.55037469508	4.14200761299	-6.24015181097	-6.4150705034	-1.529965681
CBX1	2	0.745165652566	1.3549262866	0.0186072659005	1.91501144833	1.78586770518	0.503338243454	0.697417360341	1.3168400528	0.54093780789	0.200433939219	0.494652185318	0.600599998667	0.954860689335	-0.203070449285	0.25189660219
SP16H	1	0.146232964982	-0.314547299555	1.04015372277	0.267464907213	0.764609002446	-0.27016136404	2.27004393857	-0.798762546306	-1.1115573425	-0.0313099645401	-0.783874089793	-0.306808373024	0.167601475045	0.885325928962	0.269083514508
TCF7	5	0.623750811485	3.58588711276	-3.94816471108	11.8931208444	9.22106827615	10.453614466	1.53424949074	9.24510945738	-3.34889824713	-11.4779812559	-3.58043265938	2.29630936445	-6.61544945202	-7.98808600547	-2.53783532008
NDF1	1	-0.65225575643	4.11492855584	-1.15879546314	9.88181291899	8.01146133777	7.76042988879	-0.280924398681	5.51399833952	-3.82973078559	-10.235039532	-6.54595008022	-1.27483867471	-4.11820725653	-8.71110045093	-8.2596249891
NDF2	2	-1.63799817115	1.07286695051	0.794429587176	4.729350663	5.13266643536	2.40208016493	0.392597124598	5.24539950266	0.749384029545	-8.91023181253	-8.98862227572	-3.21508316849	-5.1813513497	-8.59989839249	-8.5555618549
GCR	33	2.11062249413	3.92157093402	6.68682968379	4.65698967999	8.49273444784	6.70989733505	-2.74940517748	7.61695663615	1.62962021065	-1.06507730869	-0.626751905412	2.91227227277	-1.32906664839	-1.83038313767	-5.47747210481
NR6A1	2	1.24240017365	3.29611127277	0.803193153302	7.30706635686	6.85969579392	4.63866968996	0.766745751224	6.12700230879	0.780957648641	-4.71196372026	-2.53496769179	2.26579581757	-1.44652223533	-3.36500650041	-3.39317521413
IRF3	2	3.81772134406	2.3334916607	-0.00732946222107	10.1050504057	6.90671240953	7.77569819466	2.85288523819	10.6848305616	2.6643814575	-2.05205311684	3.89200905454	7.82022023026	-0.560322689666	0.158687392436	0.873837480551
IRF2	4	4.79825530939	3.62096619646	-0.775702266514	4.45516268081	0.949965080912	4.52274809699	5.25736371775	5.59687788524	6.58521171031	5.5713267808	7.52230722682	7.20267733741	5.07532603492	5.88021878164	5.71112506785
IRF1	7	10.1101179753	6.36872738491	0.250830948109	13.5552366062	9.94098225113	13.740992496	9.82454137762	15.974735054	8.70756105316	5.93276727249	15.0872127153	17.8442687118	4.74893921679	8.57344714016	10.991409427
IRF4	52	4.93567692395	5.74093620021	-2.57889423017	13.9671713157	11.5227910809	13.3564717122	5.98262624531	13.4510186827	2.56639187876	-6.4339801619	3.46459775638	9.47783490876	-2.48102946657	-2.32794064099	3.39148165393
TIF1B	9	-0.748624360062	2.96536981629	1.58664460103	6.8469673629	4.84492619859	3.53639767868	0.526485007829	3.78597528103	-2.04044817489	-7.39884804491	-6.33827987661	-2.0660008158	-3.74096047892	-6.04578005253	-6.94318954355
IRF8	10	10.4265617693	6.92822138471	2.7507390123	8.47379682604	6.00424008391	12.2425750232	11.8852750128	12.5441002296	11.2711082885	10.3225533061	15.013613381	15.9374703745	8.05445387933	11.6303709147	12.913347053
PO5F1	52	-1.48883868229	3.4851799036	-1.26647239263	11.1379706241	8.07242010302	6.03733717601	-0.653520516543	5.27873513516	-5.53579655224	-11.7430459592	-8.60652711317	-1.95362197711	-5.64465144703	-9.69114762368	-9.76060091238
MEF2A	2	0.172425650581	1.07620081931	1.11585374129	0.807705937305	0.485871925357	-2.68634038236	-0.411117005799	0.670693483249	0.235318300543	0.373028534662	-0.710361636345	1.77952631164	-0.031297146458	0.235356787394	-0.52648056166
CREM	1	-1.70260841099	2.31579809761	-2.74561355037	7.7743790391	4.84451529927	3.80514821477	-4.38273361343	2.5186075029	-7.47512002751	-8.84920436669	-4.66155527628	-0.07782592738	-4.21816360085	-6.71366478835	-5.97108475661
MEF2D	11	-3.35134440699	-1.23437236925	-1.29893062411	2.1075519702	1.97159648494	-3.0018361367	-3.76874450792	3.21928538116	-3.21222079046	-8.96150322151	-9.14740333713	-3.49102943624	-5.5614194151	-7.24502236211	-7.29477333368
TF65	38	5.26207701708	4.61629921705	1.19891589189	14.6555021085	12.0974221171	14.4407674932	4.88966803304	14.0229586885	1.24249905806	-5.36108279077	3.71319149785	10.6021410887	-1.89992513107	-1.75419007695	1.20491104391
HDAC1	5	-1.11610993831	0.542118290925	0.148179309895	4.97915259178	3.10680033366	1.48604403082	-1.15857336513	1.82082602795	-3.39234692511	-5.65002960497	-4.03948018355	-1.18447173479	-2.86267655239	-4.7113243485	-4.70975700689
HDAC3	10	1.46768022781	2.55220616044	3.96443263213	5.26356436879	6.73013304641	7.62406616741	-1.28184026678	9.05994691023	-0.184742657254	-3.10572422521	-0.753564363085	1.54983186518	-3.01787033182	-2.93928320424	-4.91363291284
HDAC2	2	-0.215360240017	-0.261598353196	1.11119314744	0.806032807014	0.731523539573	-0.728416929168	0.160558015694	0.372868800941	-1.22393750563	-1.14861348119	-0.903757022298	-0.507115807322	-0.0411446966218	-0.700641209772	-0.681994665704
CLOCK	9	-1.46007503172	3.24345848801	3.79467534814	0.345662476152	3.29977953351	3.93954598832	-5.89137862901	3.06913086795	-3.42491447551	-3.91439070071	-4.1907723613	-3.21766689287	-3.98923038328	-4.73008358176	-8.7748661217
RCOR3	1	-0.415522562558	-0.933271236286	0.873377406724	0.208802133684	0.23397830327	0.413051971707	1.2744444939	0.934279824919	0.691926925264	-1.38176952114	-2.45964087476	-1.25423863719	-1.22534373694	-1.5287722914	-1.66414063755
RCOR2	1	-0.445533130095	-0.540667989581	1.05472840098	-0.47291475551	-0.77147215709	-0.619609125966	-0.772327493451	-0.0538704391737	-0.312522158479	-0.017585320783	-0.770465295155	-1.15612523682	-0.0604856593178	-0.462500013145	-1.28164657784
RCOR1	4	1.29491331496	0.34872368656	-0.169534926794	7.29051932818	5.1476128014	5.68061130345	2.99139827114	7.60667020657	0.00246892234148	-5.6239941815	-0.438960108047	2.69152066396	-3.43526380578	-3.15283276704	-0.810152985036
CBX8	3	-0.360559328748	2.47795882368	-1.79303828831	5.76742975891	4.01808445297	5.20316982536	0.0126305851945	4.06385753003	-3.43772523349	-6.39144745659	-3.37995669211	0.62100097722	-3.42021478429	-5.04406755492	-3.74551254613
CBX7	4	-1.01353058968	-0.595705685299	0.376372686057	-0.169107592337	-0.479134041394	-3.24716708757	1.24824769584	-0.975019176525	0.51063484613	-0.141845138561	-3.08027418188	-3.3593395735	-1.37023541644	-0.564729299979	-2.34212629002
CBX5	3	0.342286651581	1.10546877506	-0.585554206438	1.19793561031	-1.45598520511	0.124544238977	1.01700740356	-1.19042615496	-0.729417091266	1.27335921719	1.35156163053	0.899666988865	0.503811758561	0.736971936402	0.543068220445
CBX3	4	-0.674807558552	4.05944448774	-1.46486409766	11.3115492315	8.53981595895	7.86249899935	-0.304426127879	5.84200494302	-4.84358363589	-10.9776194845	-6.82146851327	-0.193833577748	-4.94743560052	-9.34189462471	-8.16749377808
SMBT1	2	-1.45461526435	3.62845368768	-3.75467543251	8.70664099355	6.21559585308	6.51936379551	-3.27325055701	3.61522051654	-6.76780820357	-9.9133006971	-5.61246091189	-0.578551784767	-4.6029055019	-8.00878450449	-6.53815095407
COE1	9	-0.658765169168	0.996700371474	0.433596191575	9.03011684044	6.56227549303	5.07675358006	1.57638768148	7.55657800309	-0.987943464179	-9.46931236704	-6.69179043695	-2.09132015945	-7.76571148789	-7.63978602302	-5.80925659097
SMCA5	2	-0.527677827468	1.12922113166	-1.86458241702	10.7494989354	5.55113574696	6.06844473388	0.405247972264	5.48227855374	-3.2768621629	-9.02969208787	-5.14285557008	0.215616358728	-3.51560523316	-7.34958073806	-6.8097548081
SMCA4	22	-0.391120514818	1.05181242215	0.902662872288	10.8126665123	8.40144927978	5.30759907125	0.86280721552	8.7708165124	-1.25482166211	-11.0248134501	-7.14771193991	-0.682895906962	-6.22530692547	-8.47139704687	-6.77855416171
PO3F1	1	-0.733975226195	0.529807004382	-0.865786486623	3.72237507062	2.22150185482	2.09716569199	-0.575303007845	3.48762915425	-0.932891722116	-4.93333680391	-3.21626419038	-1.30298560714	-2.62278247578	-4.06235123441	-3.8224304146
PO3F2	3	-0.224894474355	-0.328337441267	0.850255722555	1.93090145077	0.0115129036652	-0.654277581646	0.524171523922	0.737403674308	0.297982573517	-1.52661134373	-1.52700215213	-0.305969973257	-0.929261166759	-1.35053872925	-0.878752101669
MYT1L	1	-0.500056573477	-1.24006180126	0.940448181943	-0.470130815776	-0.482635996053	-0.56720626445	-0.548333731464	0.627328837851	-0.538616419449	-0.609858718245	-1.00515445632	-1.01664562458	-0.435956835639	-0.509271374145	-1.14469701109
TBX19	1	-0.587893992135	3.71730096507	-1.18115385484	6.35311115274	4.7722497421	4.78113719794	-1.06310564965	2.91713454114	-3.41334386714	-6.63643699166	-4.3935273456	-0.711777125457	-2.93604955783	-5.39932356591	-5.03673153082
PRGR	5	0.686921977875	4.45790161605	1.9128497058	10.6826301492	10.1569262696	9.47101220577	-0.477054026149	9.23859404614	-1.44867489201	-9.0045889532	-4.9346095317	0.940482581309	-4.2067585533	-8.25414184544	-8.91766108184
TET1	14	-2.83155397407	-0.0217418963649	2.01873933276	7.77128604775	5.16772461169	2.49666419391	0.703343022575	5.64886097662	-1.6948782153	-11.7726116851	-12.4439768652	-7.29162054211	-7.46962440035	-11.0693623534	-11.6845578645
ASCL1	7	-1.78832962037	0.657560616227	2.22161873103	4.40721730783	4.28478803241	1.6712199394	1.08831048684	3.85083504069	0.530535625191	-7.42442495738	-9.06707766832	-5.0444193156	-5.57197757419	-7.87813050913	-8.76267044021
MTOR	1	-0.0785183762198	1.28401867424	-0.525551538175	4.75331434803	3.56787733144	3.29930881585	-0.331059455332	4.12823207871	-1.0639298762	-5.19474884447	-2.43421249097	0.121321283954	-1.56217481617	-3.58778318949	-3.55386958849
HIF1A	6	0.0545871080413	2.4002027665	-2.41018690305	10.1245328355	7.51494673873	6.3647993947	-1.81300204492	7.07161126331	-4.83609144409	-9.56356688422	-3.27275410056	2.96733292258	-5.80068602986	-5.8465515415	-2.13636746054
EP300	83	2.93616746108	5.56992074854	-1.69946439896	14.7662175245	12.1198646527	12.5794807116	3.41698181819	11.8709314222	-1.26591536363	-9.95591232014	-1.16693385545	6.37810251798	-4.51189497813	-5.68888862636	-1.30614539789
TAF7L	3	-0.981800062272	4.06214193067	-1.34886171435	10.048980763	8.86785928197	8.50450460103	-2.79127294732	6.28958143985	-5.30656963382	-10.9810752904	-7.03783493261	-0.696379626127	-5.15847179389	-9.57124663405	-8.62655631572
RAD51	3	0.010252059647	0.455570999241	0.917217418709	1.0410296805	0.924532418481	1.07985508255	0.320618982114	-0.0414888883635	-0.397139926946	-0.83307120723	-0.795138281734	0.024587983555	-0.206484420227	-1.11550103224	-1.23105997335
CDK8	1	-1.60218754683	2.61900754566	-0.634509343531	8.59294178955	6.24992994277	5.85001859285	0.104257185281	4.86040440021	-4.13987695281	-10.7165054662	-8.5356965612	-3.21807956124	-5.62342508696	-9.13688035137	-8.70221178862
CDK9	4	-0.287610475412	3.36600982003	-0.086768960761	9.42410582858	7.82159335731	7.69313972573	0.90417577679	6.37781096501	-3.64002195702	-9.96300129201	-6.28640197771	-0.139731383122	-4.34381990504	-7.58848674191	-7.56514991165
NRF1	2	-1.0916587803	2.39144775647	-1.9980129665	5.82210380877	3.40127202747	3.66349905067	-2.45604127127	3.12977585397	-4.43078130721	-7.30797878534	-4.12826534891	-0.428120638234	-3.14448997436	-5.19051177766	-4.60711935201
PHF19	4	-2.21746403783	-3.13018799459	0.181128968378	-0.653893361966	-1.25053842002	-6.7577497667	1.13041783456	-0.946294333531	2.00857766427	-1.53508142136	-5.7335851987	-5.77313323028	-2.33343605481	-1.93518988038	-4.31553133445
NFYC	1	-0.0654915034504	1.96048772368	-1.43512947715	4.83696967465	3.97543046407	4.72246391615	1.20099911569	0.742666728187	-2.87631189257	-5.4294167203	-2.74672074118	0.145023619534	-1.47468042838	-2.7415438271	-1.79711920358
NFYB	1	0.12952872358	1.09233804368	-2.14586883222	5.37324271746	4.32275773265	4.72708513934	1.35863086452	1.0998871322	-3.03696209904	-5.91448411572	-2.18788194233	1.09669268957	-0.277989134008	-2.57303463047	-1.12101143552
NFYA	7	-0.615899171497	1.92571105697	-2.84348473756	8.25811811222	5.13745248846	6.90897396883	0.758972478229	1.29765351566	-5.4788352759	-8.87810669546	-4.53423460232	-0.0652835752082	-2.52540821759	-5.15808478063	-3.42603213666
EZH2	44	-3.77271681456	-3.72012043008	2.62487642642	1.92736867664	1.07639121203	-6.08318931198	1.15754443097	1.07365171733	1.97834292698	-6.95972437402	-12.1249890969	-9.68371157975	-5.98057583483	-7.34280026962	-10.7610998969
PITX2	1	-1.11637744216	1.03035009468	-2.14513477188	4.93222328236	3.26103006577	2.92270624917	-1.26127266714	3.99343599445	-2.69402174779	-7.24226503831	-4.39679673269	-0.547549001698	-3.01450679092	-5.51930148071	-4.94818164546
NR1D1	4	0.460304425123	3.86984733472	3.62512919031	5.90689295498	6.9068681837	6.7280468735	-1.76402995933	7.66145619604	-1.38054225787	-4.64322846392	-3.3403357363	-0.857259891675	-3.70737993818	-4.95265352739	-7.60854900687
NR1D2	2	1.82014205849	4.2670603345	1.81882793212	8.52866727595	8.04261482603	9.35173875479	0.106289004006	8.39937547601	-1.4712804863	-4.92627551459	-0.946181130666	2.94866529675	-2.77352517817	-3.88352606877	-3.98046170274
PITX1	2	-1.33167834287	0.387640658353	-1.09136001236	4.98618008892	4.03862211674	0.165221518923	0.858456327589	2.98681319408	-1.71830440412	-7.00738671819	-6.29988250377	-2.60543970039	-3.07125214721	-5.56705094319	-4.70575427561
SOX6	2	-1.26489339443	-0.38460730133	1.01916404442	-0.407543948818	-0.243584068638	-0.714105972114	-0.868692817721	-0.211005905036	-0.859528125018	-2.88392237118	-3.51509040948	-1.6632890349	-1.96332523259	-2.32153872427	-2.69143765538
SOX4	1	-1.16078878546	1.13729499997	-3.85383480121	10.7083499403	6.29226252877	5.74224354717	-0.122141633165	6.61309387821	-4.65197212489	-11.539968587	-5.92587830472	-0.672685342839	-6.55616930458	-8.59486298722	-4.82677480526
CEBPB	56	2.78536421413	5.42766215087	3.04399576087	11.0975568453	11.2231988736	11.1644674576	-0.187772216705	10.3785799249	-1.58254795166	-5.13285327733	-0.464336088011	5.34405076265	-2.38253603657	-3.73337246049	-5.20099474727
CEBPA	36	3.23883901742	5.84760544126	2.73140364541	11.0194848028	11.6195480292	12.7376384552	0.921817524736	11.3929501265	-1.24441265719	-5.30683037707	0.189627522798	5.84665600362	-2.58988540453	-3.72859707183	-4.09325979711
CEBPD	9	1.3844310738	0.721817257324	0.549867509585	6.13440370156	2.93921066263	1.82101896698	-1.3476719893	1.45946981919	-1.85838837034	0.907053587066	2.32960368717	4.17154005611	0.471101198129	1.03243908671	0.0505698603099
KDM4C	5	-2.11862199363	3.02652347164	-2.87681551705	10.2264009193	8.08962169743	7.13979046715	-1.04270726766	5.22098290939	-4.87399068734	-13.071794947	-9.72445136661	-3.05296987489	-6.25093732064	-11.6386986096	-10.8316617849
KDM4B	1	-1.45467953094	1.27863776543	-1.37554617116	7.06484392437	3.48421429674	2.22274668753	-1.43703063648	3.23475085807	-4.8698671237	-7.88545272828	-5.29572321016	-1.38692654111	-3.80990238261	-6.17849138057	-5.41176679121
MED12	4	-1.14343837394	0.0740443715774	-0.984823010683	5.42634618934	3.18359935833	-0.394302313755	-0.437455768501	3.21075904042	-3.30988493281	-5.83166535552	-4.22819028263	-0.6476484449	-3.59127817583	-4.42706497301	-4.05057293724
ETS1	7	2.62410394714	3.38504606365	-3.65120420743	12.6328330849	9.0270316114	10.5237028917	2.83932223655	12.2424237235	0.103582472928	-8.07840895867	1.29603836842	5.95324327691	-5.59157503955	-4.65967923598	0.715098971513
SUZ12	60	-3.83653219605	-3.79449585861	2.51771990962	3.03522403861	1.72068954265	-5.16960738031	1.42399535699	2.39555445422	1.67058119229	-8.4045842684	-12.7800431002	-9.79632678932	-6.63582148389	-8.35163991023	-11.5426964481
KDM4D	1	-0.124465662466	-0.269982902621	-0.353894902565	-0.14611767951	0.0462279851078	-0.449250984929	-0.343152847456	-0.246413149397	-0.0878539941365	0.142637796507	0.0199710186937	-0.0735752077353	-0.206166303988	0.0510848140403	0.173967083463
PPARG	24	-0.318257528406	3.62179467237	1.83838124408	9.9416393727	11.5457775112	8.90805519368	-0.696591590833	8.30824288937	-1.97102952878	-9.38989972087	-8.76427753552	-2.82187316682	-5.57581497558	-8.85276112335	-10.5472486393
SCML2	2	-0.197099283305	-0.480572886993	-1.02904085038	-0.275273249302	-1.23089497992	-1.07271550282	-0.124966958359	-1.01179876492	-0.619153939972	1.31722063143	1.04111499414	-0.303710089112	0.261786302642	1.10031302552	-0.331697698211
COT2	1	-0.294106682837	-1.20681102709	-0.213354036301	0.500673416444	0.454628360632	0.0721483316811	0.400268321445	0.837445438739	0.48591843624	-1.96363428869	-1.26470396044	0.344752621816	-0.512423464648	-1.3354674655	-0.716934244039
PBX1	2	-0.628128844609	0.016292422208	-2.07011824459	5.40293782294	2.3810341167	2.00180937469	-2.28040826175	1.38351237469	-3.73288664232	-3.98078477085	-1.65397881894	0.300838235904	-1.15107442576	-2.72603359694	-2.6849434105
SOX11	3	-0.252215692502	0.418087261917	-1.92877309585	0.188832130003	0.562802677358	-0.146949865218	-0.543644181479	-0.0477311125227	-0.354005202826	-0.521830416141	-0.483448532639	-0.369614642107	-0.209855098324	-0.246241789887	0.151352172697
FOXL2	1	-0.238910094942	1.15431990169	0.021915496591	1.23695207294	3.16684819244	2.02271499324	-0.336524247937	3.78879230512	0.485188209833	-3.01193474642	-1.8256573288	-0.67966607692	-2.66762805478	-3.42304782527	-3.27701422092
TGIF1	4	0.974694890478	3.29589310282	-2.45296224705	11.6589585082	9.59681944578	11.1876855578	0.465654895684	9.09923733469	-3.30108737147	-9.78197218693	-2.64344075759	3.80496429951	-5.36052371383	-7.26302485581	-4.66047354514
HSF1	5	0.315757298578	1.7685427066	0.154738947717	2.55401371447	1.05329913064	1.00985323855	-1.41995233849	1.17586973202	-1.7730646495	-0.934245951056	0.150048622316	1.54996792956	0.243428630442	-0.394082809941	-0.71781472323
ZFX	1	-1.59751474989	2.88031461208	-2.01125313849	9.12980021867	6.58858766881	7.30551391782	-0.889004798098	4.95418909794	-4.6968645872	-11.6829971816	-8.07997519373	-2.01117831039	-5.7908738571	-9.67643116219	-8.385033785
TBX21	4	2.21645039035	0.234842513473	-0.981088642715	8.35340137793	5.11768359738	4.13623532013	2.99723295603	8.86133104346	1.6915757665	-4.13036932149	1.4893434392	4.39817893498	-3.87212144403	-1.01540387803	3.74946380204
TBX20	1	-1.58853990411	-0.720388353896	0.507359046438	-0.753795208537	0.92631113356	-0.873085264574	-1.31759493487	1.39718525149	-0.199838176009	-3.85365796672	-4.59666572239	-2.07225431887	-3.06472524761	-4.05274597345	-3.56566292211
OGT1	2	1.89307974049	1.03492197781	1.00802592365	10.0468273752	5.5948138599	7.48701063894	2.99933079542	10.1517614919	1.08969313072	-6.79002672024	-0.708217956711	3.71045210952	-2.82536115389	-3.62250738423	-2.67360772113
