TF	Number_of_ChIPexp	p_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
P53	10	2.08673153694e-12	0.0595688040949	0.145183323119	2.1037518013e-06	2.63929717381e-07	0.0108226919148	0.222968589884	5.96372578605e-13	0.0611290115825	3.74299084109e-42	2.01238302858e-22	1.75899594866e-05	2.82900086216e-10	3.16399666348e-31	5.92524534747e-26
BMI1	3	0.00118815359848	0.396918468655	0.280808095765	0.24365539134	0.0641701706285	0.000216388102146	0.0169181918252	0.000598181471863	0.00331616229469	0.00111270875971	9.94374504626e-07	7.00318347291e-07	1.32692482712e-05	0.00035208093087	0.000243906965853
REST	12	3.41898504683e-11	0.0407227805056	0.00126266622737	0.0158219085791	0.00198626519784	0.000901707061408	1.91233911603e-12	0.000331559887009	8.33647844721e-12	1.00023600925e-15	7.08452001215e-31	6.12307559987e-23	0.000200006289593	1.59567498087e-14	2.79636016203e-24
E4F1	2	0.076590009514	0.461341251939	0.00149272423633	0.104836530512	0.0787278806075	0.00347203997513	0.0343929286747	0.104351097601	0.329162679607	0.0346674191633	0.174844632903	0.133032119308	0.237139843088	0.407375392413	0.131605949005
E2F4	16	1.07732873663e-11	0.01834408717	0.126263773892	1.17698003235e-24	6.3332718249e-17	2.85943566638e-18	0.184354404262	1.14227153048e-09	3.40053706359e-14	2.20890867512e-33	1.50780891457e-07	0.226969366072	1.44333325311e-07	1.81664572088e-16	4.04878246704e-08
E2F3	2	1.13485002351e-16	0.0153360366443	1.16285062374e-07	1.30075191697e-10	5.15354764112e-10	0.00852168151366	4.02523154985e-08	1.0982075921e-09	1.84453031419e-07	4.32109157126e-56	9.09122497447e-26	2.18079574571e-08	2.49807306128e-18	7.36990406775e-39	4.48555837948e-27
E2F2	3	0.0370554407195	0.0114870302624	0.34957004889	0.0869442104251	0.189415390147	0.234501100961	0.00552605413342	0.00108760222806	8.07010627559e-06	0.0442864476109	0.256366741684	0.494325235499	0.121431900541	0.404968007763	0.0443324433164
E2F1	5	3.26853082497e-16	2.10054017046e-09	0.415945272043	9.17039358245e-73	6.44336477134e-14	9.37702940589e-40	0.261149845098	9.71735671837e-34	3.87732919807e-05	1.32574595173e-06	1.19237014736e-09	1.03368594226e-28	0.0850081433916	0.211691766926	0.113398661662
MBD4	4	0.00116192575133	0.000241975054143	0.00153173351143	0.00141913017203	0.168429525519	0.0674501923464	0.0457665944102	0.399977713506	0.0845285069279	3.06875999446e-06	9.13879076509e-07	7.60030416832e-09	0.0790442072705	0.0415585023392	1.26275663669e-05
MBD1	9	5.58790859693e-08	0.468034868324	1.38241291627e-05	0.27141303107	0.00329412272678	0.353078504566	0.483248831056	0.000244556469427	0.0913563359538	2.32984548572e-20	3.41576442537e-23	6.56142675007e-11	4.17708207951e-06	2.79818874088e-14	2.1502076317e-17
MBD3	15	1.32930790525e-18	1.09319173643e-07	0.00935974206699	3.00766103694e-05	0.0141824432542	0.465966886266	0.000109025364115	2.15547422046e-06	5.01960858197e-08	2.14173047819e-47	8.42080807218e-48	1.61904963394e-21	6.80604930809e-25	3.01651277298e-38	3.7406214845e-42
MBD2	6	1.26029561063e-07	0.171433244803	4.34653936218e-19	0.00498335513209	0.380421594898	0.340661135442	0.00401059933183	0.00281249367368	0.00921045186085	4.04605495272e-15	1.3659827348e-23	7.36037071321e-11	0.000146816592141	2.59665154419e-07	3.28941314206e-10
AICDA	3	8.85527878516e-11	3.3944569626e-09	0.00104370210119	2.56904005941e-24	2.60695670081e-15	3.13304336525e-30	0.00519047263257	3.10822822719e-30	0.122748331558	1.26856804633e-17	0.41157816966	2.40790839106e-05	0.000368660361586	0.000636767644848	0.419628016674
STAT4	3	1.11629591293e-15	4.15465229036e-06	7.04856082802e-05	1.57118695508e-49	1.39672766516e-07	3.12852845464e-22	2.02219466928e-09	1.20696511646e-36	0.0357382596783	0.209083737541	2.87313338944e-22	6.84291801737e-31	0.344352302849	1.84967121305e-05	1.01608455822e-19
RARA	8	3.77187419778e-14	2.04426407288e-08	0.495205262338	4.82188644857e-36	2.66639579812e-14	7.21320392345e-37	0.000907977418773	1.55695393531e-18	1.10928487306e-07	1.08619711798e-26	0.000368001247807	0.229459583678	4.13725122668e-06	6.67198759922e-15	3.16507185836e-18
RARB	4	2.31509692273e-11	5.52948615491e-12	0.0316225178431	2.7677192992e-26	5.00475401358e-13	1.53404240163e-43	0.0141327541597	2.78985244029e-16	1.01637565297e-05	6.76135068322e-13	0.400172562307	0.00530389182624	0.00103626240592	2.25312116241e-06	2.54655532557e-10
RARG	6	0.00149258765801	0.000310229604309	0.000788178462349	0.19212019013	0.0012348024119	0.000242160148926	0.00459622598681	0.443389359902	6.48931263968e-05	0.0220382064583	3.02225990304e-05	0.0027131320625	0.00509398586273	0.00174740701959	9.11508561042e-06
HDAC6	2	9.26111832218e-05	0.0413106831796	0.00111113554693	0.0180451315126	0.137782139064	0.260696627956	3.95353335252e-05	0.00489026645326	0.000769172725241	0.0189141997139	3.7047469772e-08	1.99570297016e-08	1.81826940854e-11	2.04997403276e-06	1.48040120355e-06
SIX1	3	1.64307399473e-08	0.0724101733662	1.66296138948e-08	0.000220249859479	0.000659581127822	0.0179744154115	0.000173924464234	0.432387670682	2.59970632798e-07	1.04271799281e-24	1.70461150852e-20	0.0429374193884	7.59602843687e-10	7.4015048484e-14	3.96265460415e-14
SIX2	2	6.54957285623e-07	0.0288962159173	0.0431694234783	0.264580086412	0.0215631384403	9.7745470911e-05	0.498468669977	0.179333053946	0.465376426849	4.46397186645e-17	8.19233165944e-22	4.13347851859e-09	5.20957627068e-07	2.26824141086e-13	5.17082412747e-12
THB	5	6.76748580786e-08	1.02033894823e-06	0.0071161159585	2.91770867503e-12	4.36701465266e-07	5.94866024341e-23	0.0140568229503	2.12012854962e-09	0.0197976145529	5.20255293823e-08	0.00471673392267	0.329125158605	2.32226148138e-05	1.56063256094e-07	4.44689368145e-19
BMAL1	15	0.000117524976931	0.025440558568	0.0299895394627	0.147326282194	0.0113922632786	0.000903512641891	3.41810452214e-20	0.398764780664	5.3235867922e-07	0.282177392782	0.120213119529	0.000674519067809	0.00362939554559	0.121993926019	1.12759783435e-12
NKX32	2	0.000851134493891	0.13708956489	0.324803151502	0.00235246196448	0.442299304883	0.19346134915	7.56867244613e-06	0.244142943606	1.16893843621e-06	0.000574099701859	2.06337722764e-06	0.11288715333	1.90395438081e-06	1.36609223854e-05	1.55494275443e-06
NKX31	4	0.00120100828035	0.473927854427	0.310051710748	0.0121766443583	0.000718587626005	3.03007109477e-08	1.02983966115e-10	0.0198373509077	0.00227192482619	0.00328703829146	0.00474859313262	1.85875848173e-05	0.112513610511	0.0575412203655	0.0382484129272
HXC9	3	0.013566845866	1.38484915907e-05	0.402015089822	0.00814573781261	0.00106629802296	0.164502613284	2.39068905448e-06	0.0751370132923	0.0143109899778	0.375363202364	0.00400439942813	0.213827392383	0.238361974766	0.0527110676479	0.0866642338801
RB	1	0.0743251398502	0.207327497496	0.0168225845942	0.11400096533	0.0323821785591	0.0821183666196	0.0744485437065	0.446676751182	0.0284886692277	0.06838859431	0.101198942929	0.411354263369	0.00128793099847	0.102713609835	0.416176742375
FEZF2	2	2.44442603889e-19	0.00223558344972	0.0349990877431	2.29462651561e-24	1.19005326893e-16	1.58374162341e-20	0.00124653069475	1.16264243591e-10	4.44227620893e-10	5.40309477918e-42	2.46604285801e-25	7.58937676601e-10	4.25081303058e-24	7.87323544176e-41	3.68839140029e-37
RELB	5	3.27568809329e-10	0.000347046500237	0.122725638863	3.97846436367e-13	0.106682940025	0.0243123934874	1.42018827015e-08	3.86071177487e-20	3.37746131248e-08	2.89518326174e-06	2.7910079918e-20	5.41162742227e-25	0.00445615482182	5.75752313684e-11	1.79353468119e-17
USF2	3	4.53639157748e-10	0.0578580811242	0.171642804892	2.16095267303e-14	0.0217515149932	2.13885443121e-11	7.48885603171e-14	0.00300963389686	8.99278780643e-21	1.34367175986e-26	6.9679910954e-07	0.0256099699262	4.24101329675e-10	1.92127091428e-12	3.95321366847e-13
WT1	4	0.0	0.0574284687278	0.000337698421001	3.27201904972e-24	5.91671427194e-17	4.09154053632e-08	0.0743085436492	8.83589584833e-15	5.22021537064e-09	1.63830778292e-55	6.12341336972e-47	1.51848528661e-21	1.59463593831e-40	1.09919430379e-62	5.78681170957e-61
RBPJL	2	2.74008247552e-06	1.15547714034e-05	3.08726774388e-06	3.8884717866e-24	0.00166543168326	3.65187624657e-16	0.033671691613	3.98514649322e-07	0.287352095569	0.0120757346903	0.0289796583323	0.477698621636	0.000999326267207	0.00600113889466	4.12389903706e-09
DPY30	1	3.67450711543e-09	0.00461501592329	2.01270955788e-05	7.94617704062e-17	2.14013049646e-06	7.24909277263e-15	3.1034671212e-06	0.00159685816041	4.05655585357e-12	8.00905135634e-17	0.000126841069527	0.15758929848	1.34958685381e-08	4.47649921454e-15	3.67428496722e-13
LDB1	4	5.2204348153e-06	0.0263906376494	0.00533617851054	1.25092923536e-09	0.341230035354	0.151816484279	0.411200612543	4.548125905e-06	0.00888170678472	5.77601528907e-23	1.91660528684e-06	0.0002280822817	3.51402242943e-05	1.10284558852e-08	7.52765762706e-09
SUV91	1	0.00870184296102	0.0104551719564	0.364987090814	0.0225397326245	0.0193130737928	0.00172210988385	0.0181722489658	0.0662549508088	0.394293077543	0.041073022604	0.0725719524283	0.000883277024864	0.00300999326463	0.000291222676633	4.55437086292e-06
SUV92	1	0.0231222952028	0.0236557889585	0.109461579677	0.390583926544	0.411128909999	0.144893128372	0.000100225627378	0.00968845354712	0.00685167862089	0.428428607272	0.00787376176309	0.000883322159359	0.272486798768	0.0699971089105	0.000548097982909
SNAI1	1	0.0525706243964	0.362556048536	0.0794933264449	0.0338172285547	0.493057865335	0.105604642125	0.107103165526	0.250305908751	0.196117670079	0.0948751533144	0.00430725130937	0.0118082103743	0.022469884912	0.0271380545698	0.00156845722092
RFX6	1	3.76276148972e-06	0.00836058123364	1.0978880864e-07	0.188790053485	0.0158210974152	0.0492521082282	6.03889154424e-05	0.00053984219918	0.231029846425	3.43971583596e-05	4.53209815863e-10	1.51645337102e-06	2.34769728637e-15	5.50181989292e-10	3.67254422457e-12
RFX1	1	1.808203739e-13	0.174755638645	0.228347942589	1.01737533041e-11	1.73346284003e-06	0.0161446958675	3.13064085491e-08	4.04904901696e-05	5.35912336845e-16	1.04905143252e-34	1.96375444456e-21	4.25385430807e-11	3.92612373426e-17	5.22867343324e-27	2.87678272439e-24
FOXP3	8	6.59820232068e-10	0.0410111017663	8.25873512604e-10	8.54338413217e-30	0.0616923710526	0.00249146508328	0.0367190371525	4.33095587171e-19	0.308326199066	0.0441710829367	1.93183192992e-17	5.96065506765e-20	0.00770004412045	8.43038983086e-06	4.11718041491e-21
EZH1	8	4.07933347288e-11	7.37680443035e-05	0.0286800075566	0.0112612175576	0.000882298996819	8.10891194974e-06	0.0103801554596	0.00251778411229	0.183427742716	2.29026869313e-25	2.54106994482e-28	8.04131066442e-17	4.08928322994e-17	5.20060476817e-25	4.3452960376e-16
MSL1	2	0.00263647405029	0.435008106321	0.476034637787	0.00328074931385	0.441376032154	0.000721923511955	1.02162209466e-05	5.24430806428e-06	0.000493875790987	5.16759473971e-12	0.365969278037	0.373064447591	0.0166778840515	0.0295821262826	0.393220946478
MSL2	4	6.61332298324e-08	0.110100254554	5.79450054139e-05	8.47794684074e-12	0.42468158631	0.000322853526234	7.86392533699e-12	0.00190573863137	5.99535453463e-20	5.29682623358e-23	0.000772993557167	0.0146563114619	2.84142854934e-05	2.3022333493e-09	1.17028685647e-07
TWST1	3	3.19025897912e-05	0.00476629019183	0.113190465122	0.00508876388286	9.55664376076e-06	0.00865557976554	0.416212379037	6.32993480182e-05	0.363730685428	4.60374371116e-06	1.61613146419e-10	1.78954299293e-07	4.49798998159e-10	4.33702383355e-11	0.000200135691483
MED1	37	1.10767622966e-13	0.0049355393618	0.121546085056	1.81045652343e-35	1.38569866096e-09	2.69200124187e-07	1.25751927645e-09	6.46397438676e-12	1.03852617439e-17	1.42820837668e-30	3.77282520758e-09	0.348207196804	4.49164586033e-14	4.73915746522e-16	3.06434445062e-24
PRGC1	1	1.21579309044e-06	0.000189035590719	1.16873202701e-12	0.000133830022883	1.98074070502e-05	0.234531128304	0.154231204803	3.09605729858e-05	4.61160850616e-05	7.63122665875e-08	3.35310332348e-12	5.40977118967e-06	1.42076755883e-12	8.67753456829e-08	2.9869087433e-06
ZFP384	3	4.87660660622e-08	0.282715970745	6.89389611759e-05	2.75651650427e-20	1.28510153203e-18	2.01827226296e-08	6.17088990673e-05	8.63497755157e-21	0.184124412455	1.81055687507e-15	0.0648529622209	0.00285189518105	0.0184007851205	2.61150446118e-07	0.195538459536
RUNX2	7	2.4350744448e-20	0.00161120421064	0.0278377919406	2.19145581744e-43	1.92724609316e-27	4.14710461908e-22	0.180437030243	1.2154601097e-27	3.74504620643e-05	1.59924513923e-55	2.95803571314e-20	0.200021400964	4.05908255936e-15	4.12385165038e-36	2.52186449348e-23
DNM3B	9	6.09438221145e-10	0.000178511677153	6.65102000646e-15	0.00123774192348	0.168010073669	0.00374524025331	2.26426926037e-06	8.4104532221e-06	0.42819761003	3.3043202329e-12	4.60205276707e-26	1.61206872891e-20	9.36920060507e-13	8.46505716483e-08	6.65080504686e-19
MKL1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
MKL2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
RUNX1	21	8.33915338889e-15	0.160889199514	0.348926406743	1.12097055925e-51	1.11589144587e-14	1.80739151434e-23	0.150222728585	7.19829589043e-18	6.31532200493e-17	1.74427838981e-29	0.000583630492709	0.0378863137582	4.56774930241e-19	9.72210145741e-19	5.29808563378e-05
CBX1	2	5.35839242155e-07	3.33028105274e-29	0.00379593631543	0.000993162841615	0.000220522422938	4.92545748254e-21	0.0880842030278	5.45015603627e-06	0.178989313048	0.00179821903896	0.415338721741	3.01892221991e-08	0.150324215806	1.48762048309e-06	2.72277357061e-06
SP16H	1	0.000142363016467	0.0171212504389	0.450133080718	0.000634015203539	0.250057493929	0.000962505949408	0.000179439018493	0.496932346299	0.431553602509	3.74859882592e-11	2.83339355472e-11	0.00860428739699	5.00816939012e-08	8.91137390011e-08	0.000760988007573
TCF7	5	1.0118008307e-13	2.09412736341e-10	1.3977572329e-05	1.16328036346e-25	6.20924758906e-14	5.9862970896e-26	0.0209059408622	1.45081391871e-26	3.66841446151e-10	3.15839685067e-38	0.156904970306	0.00782478712523	1.59837411908e-13	3.54786673888e-13	0.0380568173799
NDF1	1	1.7187017805e-14	3.66588586626e-07	0.368530097872	8.77902661859e-27	5.96892685113e-15	7.13838829975e-23	1.96342001191e-06	6.90191147783e-11	2.97219142102e-10	1.26093192888e-32	2.84315938809e-10	0.00337697758628	1.98734501027e-08	9.69486770575e-24	4.13349223752e-24
NDF2	2	4.77718828147e-08	0.189560151305	0.0580453021006	1.3113475933e-07	7.15548026011e-16	0.437550173043	0.288874860509	8.39039691846e-09	0.399094181589	6.66806333751e-21	1.67144240234e-16	0.00510497710439	0.00315996811018	9.62578574667e-12	4.2632710981e-18
GCR	33	6.58857662618e-05	0.00211074119382	1.60482654537e-07	3.07332760795e-05	0.0170991666887	9.13258025709e-07	0.000177449915656	6.4499491991e-12	0.0171317295981	0.139161150803	0.144617360053	0.00520367015236	0.21034541717	0.0307970789997	1.34312968045e-14
NR6A1	2	3.97234536789e-10	6.01265540221e-11	2.03113626865e-05	4.33075680257e-13	5.80350799493e-11	7.00054286484e-07	0.45429934974	3.44305247271e-10	0.157704963461	1.23197438284e-16	6.36743145353e-11	0.0924241041935	6.52239329232e-13	4.79653557385e-18	2.02604716023e-21
IRF3	2	2.84094727677e-05	0.218808607652	0.265011080009	2.59635252175e-20	0.004901026664	0.00061383305256	0.0326860264703	9.81835864109e-14	0.000753248949686	5.18252194263e-06	0.00353718142035	6.7047795682e-10	0.18467292175	0.380019062077	0.023622391459
IRF2	4	2.65338596367e-11	1.95479323142e-05	5.93621763591e-05	0.465172877068	0.0654563615476	0.000104402354398	3.19070919482e-05	1.90319024117e-09	4.91529735361e-09	1.2725080692e-24	1.74308027268e-22	6.02678707804e-18	1.5871310569e-16	7.31209945155e-20	5.01973651522e-15
IRF1	7	0.0	2.62935360004e-15	0.133617072256	9.92808959616e-58	0.000186612245942	4.10934712419e-17	1.06083692038e-14	1.90926828659e-56	1.91930991115e-11	3.76344535863e-11	8.60954945247e-57	3.472302801e-77	3.39212123049e-07	2.06302693557e-26	6.64474753832e-39
IRF4	52	1.43462035494e-17	1.17191673243e-13	0.00153700609421	1.15642456888e-54	6.23276136532e-16	2.61940541049e-37	5.33900930771e-05	1.22014003863e-51	0.0121622807237	1.37953560502e-08	7.40073203374e-14	1.90850832527e-25	0.00776798919627	0.268936431272	1.42626321723e-09
TIF1B	9	1.13133194711e-05	0.445815307367	0.180420096453	1.92756270648e-08	0.00437599891816	0.166633893866	0.0160485895469	1.8444040916e-05	0.000604685347899	2.13341883301e-14	1.32920471774e-07	0.0292777939444	2.73612642248e-06	1.56533138827e-08	7.81988866926e-13
IRF8	10	0.0	6.85250040413e-07	0.408716569761	3.84916498491e-29	0.00794942606973	0.107343093001	1.35742930083e-23	2.38121534075e-62	1.01930092575e-41	3.50015784556e-22	6.51206290496e-39	1.81508526765e-57	1.688060795e-19	8.72083805195e-39	1.75557252361e-43
PO5F1	52	3.32519853419e-18	0.00420348470734	0.262564801277	5.39092694378e-20	8.49984634512e-11	2.95437952283e-06	1.56288066869e-09	0.000283619146208	1.14054720629e-21	8.49722083413e-42	2.83276673486e-30	4.71993843133e-09	1.22086139709e-21	5.67227652669e-35	3.39967109978e-40
MEF2A	2	0.00838873026046	0.410825625277	0.000125933052604	0.0328129315138	0.424658753324	0.000197736009125	0.404954103462	0.273513169268	0.417388914466	0.000352652353634	0.0504583576289	6.60909416095e-05	0.000705208784566	1.32814499134e-05	0.117725106052
CREM	1	1.46386680488e-10	0.359736957576	0.0161573531143	1.7572514221e-07	0.000369211770853	9.17333637754e-10	3.21627841649e-21	0.00393958361609	7.00869570249e-28	1.00946684109e-26	0.000918085109575	0.204197916036	2.40368839286e-09	5.09652010127e-15	2.91346942526e-14
MEF2D	11	3.32649546918e-12	2.5378865777e-07	0.282859778608	0.000513726431705	0.356482961621	6.94620487973e-16	4.25312671602e-09	0.46740854763	1.29664678582e-11	3.22003072932e-29	3.91490549326e-32	1.34856017424e-11	1.79358887833e-17	1.77243420627e-11	1.59692349429e-17
TF65	38	6.56306285526e-17	1.14043392819e-08	0.00689080895471	4.12759546774e-57	2.5990838884e-21	8.39039594823e-33	0.000145024404387	2.55817946456e-50	0.0991481539408	2.79814672233e-25	0.48917893602	3.69946202758e-12	8.95451817786e-10	1.34795561536e-07	0.172981763453
HDAC1	5	1.36780981486e-07	0.00294226783689	2.45202960197e-08	0.000114263743136	0.368948186283	0.419708180807	4.87702852123e-07	0.209603414703	1.66657303102e-06	5.1417964826e-11	7.08318550235e-14	1.99819021426e-08	9.91198877461e-13	8.71004824996e-12	5.87206911546e-15
HDAC3	10	1.76676224415e-05	0.00024348185736	0.00988853905961	6.39242724869e-13	0.0505235881799	1.61963829439e-11	0.00395601361503	1.8401323143e-22	0.388594306913	0.0195618450519	0.00212627732519	0.00210928182047	0.0355207112824	0.327651271389	0.000793698708989
HDAC2	2	0.00319715821382	0.00103453116319	0.353536777018	0.407866376014	0.0620127784156	3.93888161536e-05	1.30524824899e-06	0.0197415917939	1.99670645974e-06	0.000114097042736	0.000342700752204	0.0849690670466	0.0141758545835	0.11258028599	0.117299509022
CLOCK	9	0.000320524643792	0.273679808314	0.172171172021	0.000377330584577	7.30970337571e-05	0.0316605771404	2.72396165296e-15	0.0146061051604	7.39304205391e-09	0.00164508911174	0.000711063250655	0.00161791577393	0.40955816237	0.079499542312	0.000161965982653
RCOR3	1	0.00209710942959	0.00196020384128	0.498213794754	0.045594936691	0.391107828359	0.462257175769	0.000793734817097	0.137414837199	0.000105656814189	2.91469695159e-08	2.68484957551e-06	0.000112394705131	0.489882278291	0.00471421770412	1.68855176807e-05
RCOR2	1	0.114548794798	0.208512571708	0.199638217406	0.0786028057686	0.0754074718698	0.22391993336	0.0130226589956	0.0889907059446	0.02743442975	0.00869782975238	0.348330355803	0.439104901757	0.283041294606	0.307412292613	0.329355123837
RCOR1	4	2.43140700535e-07	0.00239904855405	0.0141482016787	1.94901133397e-10	4.65025433663e-08	9.23040737695e-07	0.00205888303973	5.85616878693e-19	4.30382219747e-05	1.79353690763e-25	0.0293264053778	0.0730254468537	6.56800933677e-07	2.96318876147e-06	0.229096806227
CBX8	3	2.66657174945e-06	6.11155771655e-06	0.0187021239169	3.67696004102e-08	6.6950561186e-10	5.08220934504e-13	0.0106290221201	0.000315507825234	1.16942243268e-09	1.12296639272e-08	0.107362723462	0.139857149453	1.40680467189e-08	1.5808206439e-05	4.37029832709e-06
CBX7	4	6.92760364223e-05	0.262955998815	6.9065750846e-05	0.0275376351464	0.166062705505	0.219641003332	9.79141022691e-06	0.0944117134453	0.0080500901717	1.55042846927e-05	8.09873003316e-11	9.73892126329e-08	0.000213379724016	1.08055921064e-07	1.53197386062e-10
CBX5	3	0.00253752802913	0.0595385699705	1.32579136222e-05	0.0930728318471	1.6482273995e-07	0.482182393227	0.0100908728138	0.00193241829474	0.0148516348416	0.0923256318535	6.91585769255e-08	0.00600799399474	0.42265523949	0.00991815598609	0.00168774849646
CBX3	4	5.48018588788e-14	0.00392172250571	0.0032730902695	4.03791985514e-26	7.79659382482e-08	4.72312226666e-19	0.000446011440271	1.39145910974e-09	4.44725532567e-13	1.98270199741e-30	5.29635269541e-11	0.000728269635346	1.9297701466e-17	1.89285189303e-26	1.49744248564e-20
SMBT1	2	6.62022174978e-09	0.0161455720479	1.53725667701e-08	1.90460793009e-10	7.3552191881e-08	3.17498917836e-23	5.01535110033e-07	0.00276727672452	4.61894531143e-22	5.52827144444e-17	0.0136167279923	0.259734716205	5.15635302991e-05	2.30480620923e-09	0.00018888883969
COE1	9	6.33713630725e-12	0.214304655353	0.0271912064626	6.68480020986e-29	2.53635542771e-07	0.000624696913198	0.0698278033856	2.11802819004e-26	7.28537238981e-05	2.39702090371e-32	4.63731561976e-10	0.0175593111379	4.14920076754e-21	9.64470860343e-16	3.24312217339e-08
SMCA5	2	1.61144310035e-07	0.0850440101321	0.342544213265	4.31058154458e-28	1.92943692195e-09	1.10244556826e-10	0.336946916132	4.50756572098e-17	0.391385858015	2.26901804554e-11	0.0479542037974	0.0125455504723	0.0165573004613	9.44841103077e-07	2.34808781703e-09
SMCA4	22	3.67043607173e-14	0.336756532112	0.117597690232	1.2036745748e-25	6.58402947546e-11	9.37611152449e-05	0.113675771776	2.47325135073e-17	2.15301997192e-05	7.32811084107e-42	4.75190770708e-17	0.00115255905302	9.99144592411e-22	3.9286333184e-26	2.87032839202e-19
PO3F1	1	7.52845703305e-05	0.00016099655411	0.0392569024156	0.422379710255	0.00328877297159	4.06394894623e-05	0.256559157706	0.272577881212	9.68062527828e-05	8.90428230632e-08	1.23924095403e-09	5.62831953122e-05	6.97572314541e-07	2.13961121473e-05	8.39125277081e-10
PO3F2	3	0.00038150489332	1.85982480859e-11	2.15940128779e-07	6.82402814086e-05	1.96155176824e-06	0.00333019158933	3.75952075472e-05	0.00185152580085	0.013044796602	0.0263613287324	4.73053900641e-06	0.163526814649	0.409428925005	0.215115808342	0.473880748848
MYT1L	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
TBX19	1	3.51095614586e-06	0.032488501758	0.0661030933472	1.7356841365e-07	1.47065543582e-05	6.84874763919e-07	0.000259305759248	0.0779517715588	3.64474556389e-13	1.44435772756e-19	2.24182752505e-06	0.200296549266	0.00670411305473	3.29053063353e-08	0.000109281926185
PRGR	5	5.49527252873e-15	7.10117220856e-22	2.75824655723e-06	2.26649918992e-38	9.76400262147e-28	4.97606449434e-35	0.0219637377286	1.31436997924e-28	0.330256708063	5.8510120383e-14	0.018562591853	0.00148767172524	0.00216262872261	7.39172590034e-09	4.31158195035e-16
TET1	14	1.23298059267e-20	0.457000208227	0.0200557680951	1.53095556645e-08	2.3810814196e-07	0.000210163688785	8.91714869041e-05	4.53706557481e-11	2.79635856378e-07	4.46279346413e-53	1.46757282351e-45	4.64398525267e-18	7.12473807583e-25	1.88977555279e-50	5.76855217843e-50
ASCL1	7	1.81678516193e-05	0.00592763494171	0.00111102742398	9.828244316e-05	0.011605275154	0.152446325282	0.00296989009155	0.00133973770973	0.0996407724145	4.02693513894e-05	7.69639747958e-11	1.65680410601e-05	0.000215888677842	4.05605859777e-07	2.09088837516e-19
MTOR	1	6.26485370921e-05	0.000579073176847	4.02081935535e-10	5.33630169076e-07	0.0388946507162	0.0805571373944	1.88833066028e-09	0.00150814733015	3.58531589298e-14	6.25567024181e-10	0.222179505539	0.30222022372	0.388867339961	0.0709217598914	0.311558219524
HIF1A	6	1.08798789376e-09	0.0193204868284	1.69831730224e-07	7.33601832421e-13	7.20015925209e-11	7.99242414158e-18	2.12749512395e-09	5.28480914875e-15	4.5768348401e-09	1.94932270774e-21	0.114714023532	0.00970078734728	3.17032024478e-14	7.31795630971e-09	0.0907727809867
EP300	83	4.65243447316e-15	7.3855920946e-09	0.0320033529784	1.39942055874e-57	1.98401721302e-17	2.97207928535e-31	0.225522633069	4.30976067926e-34	0.00014354029671	1.08339195277e-26	0.312509245659	2.50598443778e-07	4.80618125836e-10	8.82737285685e-07	0.227254894289
TAF7L	3	2.86302993801e-11	0.000120696053935	0.203027660108	1.17421410744e-21	6.59358937786e-10	1.13656420823e-19	1.21176441482e-07	1.5446678705e-11	1.65947388354e-12	4.0173084483e-25	0.000104621262045	0.463227598268	5.68994712631e-08	4.08985173028e-15	8.19335779252e-15
RAD51	3	0.0188184231347	8.86371342504e-07	0.433215589082	0.000807716701977	0.113141802047	0.0031424605948	0.000740703176964	0.0256296841795	0.291550352577	0.270632029259	0.0599089253696	0.168191687556	0.0726025896158	0.0359859322862	0.160632078983
CDK8	1	2.34985014025e-17	0.00353682965334	0.000197123932277	2.35271642861e-21	7.5769615016e-08	4.33116778999e-08	0.00075610875041	0.000338923223145	5.02409792865e-15	2.808544088e-36	8.93341149902e-29	7.3135814037e-14	2.9377262147e-27	4.19859073286e-35	9.97819354452e-34
CDK9	4	1.20570958269e-06	0.064884052871	0.0132940175996	7.13914450372e-12	1.68165764183e-07	1.20649280164e-06	0.33209816031	4.40624611174e-09	0.0106581345512	2.51604121715e-13	2.24924560931e-06	0.163652711224	2.74753143293e-05	1.53641623541e-08	1.80114820809e-14
NRF1	2	3.5851815488e-07	0.134009218697	3.72826365659e-05	7.93067804572e-05	4.96680307428e-06	9.54028042372e-07	1.61536017875e-13	5.8189134881e-05	4.1923822899e-19	4.88448677775e-23	0.241448465591	0.0833513436604	0.137464671651	8.4316206892e-07	0.00068760042968
PHF19	4	4.94996228583e-06	1.93242024933e-05	3.11656553259e-07	5.84489999952e-06	0.468098842485	8.93463552972e-10	0.151149776473	0.276674669872	0.313843367148	2.40728591701e-06	6.54280851504e-15	3.89532607602e-11	0.00180742517394	8.81929529623e-07	2.80567488688e-08
NFYC	1	0.000363821303978	1.06846061771e-05	0.0109251333237	0.127819710246	0.394791179445	0.00612189380106	0.00379203027377	0.0359889473974	1.07258887538e-07	6.18210536184e-09	0.000387653514422	1.82131649466e-05	0.019982653838	0.000135523902756	1.14100775697e-05
