TF	Number_of_ChIPexp	p_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
NRF1	2	2.77577211673e-05	0.00841659844465	0.0228958311976	3.15634800979e-09	0.00033926163955	0.00012616764294	0.00704723490775	0.000881915308714	4.83514858226e-06	1.67598363667e-13	1.87203314955e-05	0.334294583684	0.000838616890858	1.10857506492e-07	2.11307961471e-06
PHF19	4	0.000521870106717	0.000878326956782	0.428136714614	0.25660477389	0.105579685502	7.77836889222e-12	0.129176442385	0.172021395034	0.022317330701	0.0624124275412	5.19905937053e-09	4.12267252877e-09	0.00983184763458	0.0265108306491	8.11073803029e-06
NFYC	1	0.00163169284694	0.0250088383359	0.0756701141905	6.87418636776e-07	3.58483012098e-05	1.21054527764e-06	0.114916707717	0.228866527101	0.0020238682651	3.01996936039e-08	0.00302512540013	0.442350266945	0.0701940101595	0.00307301665869	0.0362012886257
NFYB	1	0.00118697590219	0.137376930219	0.0159735742653	4.09904542401e-08	7.9055564238e-06	1.18016842318e-06	0.0871720809711	0.135725726335	0.00120302382572	1.81564017536e-09	0.0143704988659	0.136422667509	0.39051790547	0.00505954405942	0.131176861535
NFYA	7	8.67455911894e-07	0.0270913161208	0.00223799329682	8.82059445684e-17	1.43311267666e-07	2.66558553866e-12	0.223947704038	0.0972255941061	2.21842075101e-08	4.33546995223e-19	2.942781862e-06	0.47397508122	0.00578955362844	1.28354449698e-07	0.000308054207507
EZH2	44	1.74100522533e-10	9.9762047784e-05	0.00433641805123	0.0269720042417	0.140880891873	5.96846017115e-10	0.123530038342	0.141494143274	0.0239500363317	1.74294330563e-12	4.75472440265e-34	1.91947033632e-22	1.12552297323e-09	1.07495962778e-13	2.9738782505e-27
PITX2	1	6.75896713714e-05	0.151441685513	0.0159892299839	4.16360850286e-07	0.000557929247461	0.00174085501497	0.103627437751	3.29168408458e-05	0.00353866863911	2.46153308821e-13	5.58008820561e-06	0.29201003822	0.00129183835956	1.76666364568e-08	3.83796234564e-07
NR1D1	4	3.69001010389e-07	5.47199922674e-05	0.000144965143087	1.78725704046e-09	2.59387982878e-12	8.96166173735e-12	0.0388754874252	9.84683214333e-15	0.0837220379942	1.73195919356e-06	0.000419579365603	0.195658873632	0.000105152083735	3.70684528087e-07	1.48239827314e-14
NR1D2	2	9.14386294932e-08	9.95935961999e-06	0.0344780433104	8.04697541537e-18	4.70190631792e-16	4.86016364938e-21	0.457677187249	2.42785123593e-17	0.0706173899131	4.23181687048e-07	0.172035167895	0.00159807998482	0.00277580193702	5.16802053878e-05	3.45410893793e-05
PITX1	2	6.71975357511e-05	0.349147110217	0.137576745806	3.15574793765e-07	2.71881965615e-05	0.434387279494	0.195335481807	0.0014146573412	0.0428935253215	1.33343576011e-12	1.58407537573e-10	0.00459792476603	0.00107004558682	1.34560840355e-08	1.28996716878e-06
SOX6	2	0.0507425037633	0.350413384389	0.154512234659	0.341980474344	0.403868188298	0.237896340153	0.192888665762	0.416520917568	0.195402149021	0.00212108487598	0.000257903648203	0.0487252762162	0.0253771872246	0.0104984281297	0.00378289034207
SOX4	1	1.02130914513e-10	0.127720131112	5.84803529319e-05	6.31259207077e-27	1.62885624365e-10	4.79786527611e-09	0.451394556058	1.97238436911e-11	1.66331837988e-06	6.34750430026e-31	1.60228725287e-09	0.250580985082	2.88598155858e-11	4.75921748821e-18	7.03314167188e-07
CEBPB	56	1.93811384464e-11	2.87564689216e-08	0.00116824314493	7.27437312052e-29	1.7809949857e-29	3.44302519649e-29	0.425528209701	1.70212519097e-25	0.0567672741815	1.43528087054e-07	0.321205084702	4.57680975217e-08	0.00859985637835	9.46311119049e-05	9.97280894318e-08
CEBPA	36	1.71267467896e-12	2.520836885e-09	0.00315520953522	1.75647010973e-28	1.93173541107e-31	2.30896109159e-37	0.17831583498	2.6348912899e-30	0.106679064888	5.6192824171e-08	0.424801194588	2.53622647236e-09	0.0048028673493	9.6462236649e-05	2.13268126544e-05
CEBPD	9	0.0106282187262	0.235220911118	0.291217861074	4.61697626539e-10	0.00165304734569	0.0343333762819	0.0889137300895	0.0722504639122	0.0315877675503	0.182212047961	0.00993468143522	1.54123965311e-05	0.318795108744	0.150959351867	0.479835196867
KDM4C	5	3.55152781764e-15	0.00123818219392	0.00201026239052	8.43564201112e-25	3.13188266209e-16	4.80194416915e-13	0.148547016469	8.97125630183e-08	5.5021097423e-07	3.22352572053e-39	1.30327039808e-22	0.00113415058379	2.07307041159e-10	1.5832729368e-31	1.40275678656e-27
KDM4B	1	4.88776461636e-06	0.10053216792	0.0845018473333	8.7604986461e-13	0.00024825596581	0.0131312413448	0.0753756197708	0.000611443474138	5.69990196563e-07	1.79396004973e-15	6.10382006852e-08	0.0827532839522	7.00721628517e-05	3.41029417175e-10	3.21844964522e-08
MED12	4	0.00044363370995	0.470488974177	0.162378761681	3.00684597155e-08	0.000731746017815	0.346687065049	0.330899546822	0.000666069442595	0.000469872145563	2.91362520033e-09	1.19861814701e-05	0.258620549729	0.000166056426369	4.87510834472e-06	2.59204643608e-05
ETS1	7	1.81142148292e-12	0.000356502797591	0.000130838027175	9.52356739861e-37	9.61301901164e-20	3.91030001648e-26	0.00226270777955	1.21636302045e-34	0.45875085916	3.46168176929e-16	0.0974884353269	1.33597137909e-09	1.13945309703e-08	1.59348063485e-06	0.237278025245
SUZ12	60	7.95139998825e-12	7.41147952568e-05	0.00590839892203	0.00120279912222	0.0426586647869	1.18031846765e-07	0.0772290325904	0.00830063823209	0.0474073808996	2.23899430812e-17	1.32367741339e-37	6.30807699859e-23	1.64059695193e-11	3.50740906414e-17	4.65776558328e-31
KDM4D	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PPARG	24	3.4515672827e-14	0.000146539982322	0.0330083714683	1.49790497072e-23	4.5491426368e-31	2.74919798285e-19	0.243032078705	5.07219721988e-17	0.0243651366222	3.22144118847e-21	9.91545096243e-19	0.00238888536151	1.24313245231e-08	4.51334709205e-19	2.92298129842e-26
SCML2	2	0.21903376786	0.315495377705	0.15193234689	0.391600674051	0.109416728654	0.141909446128	0.450295244716	0.156015772292	0.268024881302	0.09413243847	0.149116375184	0.380725852192	0.396786866959	0.135818961941	0.370115811438
COT2	1	0.20926569497	0.114294175547	0.415617537634	0.30850840356	0.324875782425	0.471269089331	0.344643455621	0.201548819189	0.313716909218	0.0253156696929	0.103542194654	0.365276444528	0.304399706302	0.0914430044862	0.237022684842
PBX1	2	0.00495831835194	0.493500827453	0.0192424654951	3.40626806649e-08	0.00864795351812	0.0226754700686	0.0113094961603	0.0832801179483	9.55399411233e-05	3.47564469482e-05	0.0490925389435	0.381774237059	0.124874125438	0.00321449318264	0.0036372455629
SOX11	3	0.309618792872	0.339121867865	0.0310030898902	0.425617963224	0.288476893146	0.441974748103	0.294931154276	0.481096701528	0.362646669772	0.302630557075	0.316288238722	0.357008265841	0.417522549781	0.403450555261	0.440262911626
FOXL2	1	0.0135571184714	0.124238830303	0.491258543863	0.108109549877	0.000779902460542	0.0216035556191	0.368251664023	7.74886824473e-05	0.313792342031	0.00131085168715	0.0340097614957	0.248388882336	0.00384366202741	0.000314551044701	0.000531612843107
TGIF1	4	1.98298413473e-12	0.000491501115516	0.00708903130628	1.33827759281e-31	4.67367104622e-22	2.91913456659e-29	0.320734086047	5.01547612174e-20	0.000482490246727	7.6637498046e-23	0.00410697329261	7.11467655596e-05	4.20015422855e-08	1.97026595755e-13	1.58871214551e-06
HSF1	5	0.119094530956	0.0386069513911	0.438525868425	0.00538251817406	0.146208584052	0.156379546574	0.0779334485922	0.119937119926	0.0382286960346	0.175179439707	0.44037508641	0.0606989980344	0.403856311038	0.346793432788	0.236501704286
ZFX	1	8.43511725899e-12	0.00198916538906	0.0221582059354	3.84978075681e-20	2.29562500982e-11	1.4495905293e-13	0.18700725809	3.67116850198e-07	1.33246675015e-06	1.06734706101e-31	3.48683263941e-16	0.0221621753895	3.56974433301e-09	2.20309085902e-22	2.75518097571e-17
TBX21	4	7.19995068361e-06	0.407167694272	0.163285473718	3.71884566906e-17	1.5733389897e-07	1.77851540036e-05	0.00136530907352	4.56798665931e-19	0.0453779889629	1.82445789197e-05	0.068213181215	5.51166059717e-06	5.42632144685e-05	0.154968023583	8.90781267228e-05
TBX20	1	0.00913863161664	0.235715156633	0.305999360272	0.225564056506	0.177241337507	0.19139844909	0.0939489092059	0.0813162081857	0.420820997171	6.13344087012e-05	2.37715974698e-06	0.0192307657139	0.00111448598637	2.70438655353e-05	0.00018896713044
OGT1	2	9.40524630898e-08	0.150362989725	0.156731132366	5.86618604738e-24	1.12884439982e-08	3.76586327137e-14	0.00135561580783	2.03015796256e-24	0.137935114044	5.8664780772e-12	0.239411808412	0.000103915512378	0.00236522209642	0.000146477011543	0.00375703852196
PKNX2	1	0.000353890600812	0.44680420877	0.00240039472726	7.64704898996e-05	0.0190157107363	0.01419845666	0.16385037153	0.0998124727947	0.00208286601621	4.89944751716e-10	2.00305278572e-06	0.00183204765341	0.000931346196683	5.63876409739e-08	6.78506446172e-06
PKNX1	1	8.62476826165e-06	0.316399097512	0.0258132570328	8.80906592776e-17	1.74748147428e-06	6.10452991717e-08	0.430945626526	6.34803526924e-06	0.00233804334657	8.32896811013e-14	0.00024123256019	0.143768609777	0.00267451986208	8.30762435186e-08	4.00002895761e-05
RORG	9	5.63332432698e-07	0.00174126047085	0.0857179156168	6.5225949767e-18	1.18226695076e-14	6.98740976309e-09	0.0166002278044	2.95755189733e-16	0.141168467028	5.42096876402e-13	0.124013861826	0.00074673349371	1.83593275255e-05	4.80771348395e-05	0.131228095272
RORA	1	7.25988435488e-05	1.73075811141e-05	0.00367271519421	0.000140446795576	4.25145697424e-11	9.6108198744e-15	0.0767479033716	1.84506751758e-10	0.236389768822	0.0049003303744	0.278289200402	0.0613318474897	0.0756175246647	0.00412987768702	0.000354247899695
BRDT	2	0.0353111955961	2.57053666965e-05	0.0328397406151	0.151138319941	0.00996750030419	8.8810503583e-05	0.489823444704	0.377997822336	0.0760731054499	0.32230396962	0.0774897113518	0.00508654381577	0.286280954536	0.331333295771	0.244441633356
BRCA1	5	1.46277107185e-11	1.81308503708e-05	0.156586041771	2.17019833691e-30	5.52156250292e-24	2.7159698335e-31	2.52408831249e-06	3.41650772973e-26	0.300867822094	5.4427227985e-14	0.499827565324	1.18742296352e-07	1.0340722193e-05	8.70550257475e-06	0.294552168021
ETS2	5	1.51770390321e-12	1.24187538116e-13	0.0636514982661	2.23199891435e-39	4.50319283646e-23	8.70676939029e-31	2.36712050963e-07	4.25731643051e-06	0.000902597511946	0.00330968145362	3.36235769601e-06	9.60026431133e-28	0.000473716422099	0.0108601005248	9.94819945992e-06
CREB1	13	1.14205471081e-15	7.29573625745e-10	0.000363723729678	5.24458619879e-43	4.82804951677e-24	2.54373114003e-28	0.33374699403	1.13770613599e-13	4.44803998562e-08	2.56302370694e-33	8.93606038116e-09	0.00331664868368	1.29553394607e-06	1.80197419312e-19	1.25432512945e-15
NFAC1	2	0.16169697903	0.0693722021288	0.207125213574	0.381368128369	0.0155217460804	0.176557331517	0.284326864141	0.087350934527	0.428998323683	0.230378331396	0.265975686044	0.355793809569	0.100149861223	0.105420380453	0.226798186836
PER2	1	3.49399928459e-06	0.00203046477843	0.000418463671554	0.00084031435199	2.76676616691e-07	2.11517411753e-08	0.0479157103649	3.11390008232e-07	0.0816142885993	4.57729590663e-07	1.32770618996e-06	0.00142746221363	0.000155460639268	1.04447075674e-08	5.63851388262e-18
PER1	1	0.000226618250996	0.00242224293488	0.000939595713072	0.108503154423	1.07222303428e-05	0.000188081415627	0.0288149249061	0.000723095757243	0.0962941660464	0.000165288835783	5.51293019326e-06	0.00298157061142	0.00395371823349	2.34040760823e-05	3.75072004603e-12
NFAC2	1	7.6116096302e-05	0.0104130888096	0.0759117413182	3.78326481297e-07	1.70239682683e-06	3.63285596014e-07	0.00188483303868	4.3640342734e-10	0.0407055675411	0.162284830941	1.64430608956e-05	6.7478466858e-11	0.31544207444	0.0251180269884	2.48005352953e-05
BRD4	6	5.0489351793e-13	0.496870745804	5.06715812484e-06	6.6493846512e-39	2.33491139888e-13	8.52657612323e-09	0.0894476619971	6.99003445036e-23	0.000161836856879	1.84980514216e-32	2.11549298533e-07	0.00230697224496	2.82950488717e-09	5.46217651343e-20	1.48655453174e-12
ZC11A	3	0.00975494119171	0.134007198149	0.000217197378992	0.00368262821304	0.00395049283799	0.0949832002285	0.00252314200705	7.11873283827e-05	0.0167875629293	0.00069507692265	0.00493945712019	0.430028270793	0.220140326065	0.0772301996393	0.0232101857365
THA	1	0.137762293806	0.412821025151	0.150431289559	0.01392267188	0.130426004713	0.0597039904175	0.430670572276	0.0212112453794	0.416124526761	0.123189862966	0.230201914797	0.388302966813	0.443461975459	0.145257743451	0.0488483634164
KAT8	10	1.10769889062e-16	1.37416568197e-11	0.136995858091	1.79337471841e-28	3.64813490838e-22	4.74254733097e-38	0.354134491442	1.35515526802e-13	3.1578182892e-05	1.98350681436e-35	1.07919118198e-14	0.457342967521	7.41969396159e-09	2.90227793477e-28	2.24367755953e-23
KAT5	3	0.00023582847806	0.000160117272802	9.46493149302e-06	2.30975093217e-13	1.34639318312e-06	5.64468752915e-07	0.287480618654	0.330198448775	3.9811963341e-07	0.000272277339877	0.207341846094	0.000210355293186	0.155667788148	0.178543598293	0.495932668918
RBBP5	5	7.52635657699e-12	0.498549281875	1.03068934745e-13	1.11625415359e-26	7.80746880118e-08	0.011081240122	1.07980171259e-05	2.08888783695e-05	1.70933874612e-13	4.9103828544e-32	4.51702908831e-12	0.0634211523309	4.7126884193e-08	2.19656976326e-20	6.71716627062e-15
FOXA1	10	2.10104703766e-08	0.00323009235913	0.000265084788306	3.4799526514e-06	2.76378890859e-12	5.8594092316e-10	6.87816033614e-05	3.3207897127e-10	0.00463546682874	1.88104737575e-08	8.95310187012e-05	0.0180201144833	2.08497201513e-06	2.21137634867e-15	4.56949523171e-26
RUNX3	6	4.04403392025e-14	3.75119905616e-07	0.0513801564685	3.14181095672e-35	4.12025354191e-28	3.64287575496e-34	0.000122001619256	3.39577185389e-32	0.322469027104	2.4215578011e-21	0.221319626294	4.34796123361e-09	1.84657249843e-10	2.55078878235e-09	0.234779283262
DNM3A	6	0.000853705201553	0.079801851434	0.0491930183896	0.00168969032212	0.0173236692179	0.0702803020475	0.00278031193988	0.00950004437947	0.0093065627871	0.000258424711173	7.77221938698e-10	9.80224165377e-06	0.00117195958488	0.000413642782387	5.76451637226e-05
FOXA2	12	2.45586613484e-13	2.70163035073e-07	0.0535672181111	1.1124009935e-19	1.49165105774e-20	2.00501302678e-18	0.200119050179	6.16516330007e-11	0.000363089082382	3.38433222503e-26	6.57553324366e-16	0.0115059404714	7.42477457295e-08	4.68888114708e-23	1.50997600231e-26
PRD14	1	0.000963526479197	0.279053944102	0.000712804236335	2.44629181897e-05	0.000482313727678	0.00657735016889	0.13987126222	0.00553709496025	0.119400697967	1.01893100123e-06	4.68353356861e-06	0.0178042255177	0.00111989705241	0.000154258930552	2.83698228235e-05
PRD16	4	0.000145073250271	0.270087231778	1.36453883397e-06	0.0402104162281	1.55685321768e-07	0.274206497995	0.00112430585829	0.0451177095736	0.1460779696	0.0920608671536	1.64720549816e-10	3.45515378176e-08	0.00542536115668	0.00423023485816	3.24466035976e-11
NKX25	2	3.74072751719e-06	0.0603802403371	0.0209478818568	0.00688564676018	2.57554320959e-06	0.006408525093	0.0255725941608	0.000355490300756	0.107508277478	3.00051914729e-15	1.62179604351e-13	0.0504243821012	1.71641776191e-05	1.30719193378e-12	1.35812076686e-12
SPT6H	2	2.37442290006e-08	0.0315511924073	0.213298041914	7.62215429251e-21	1.86178390355e-11	1.29777460486e-09	0.279083000317	1.53462963393e-09	0.000467079734708	8.86320968112e-20	8.75707888639e-09	0.340458771319	0.000588547163079	5.03070119028e-12	9.33364957465e-11
NKX21	4	9.17188080496e-10	0.000761808698073	0.159878715712	3.97666421124e-18	1.65814339161e-12	5.67423623584e-16	0.0212295945378	9.01362878454e-10	4.43398929947e-06	5.29279891879e-15	1.78240482571e-06	0.181796288444	9.103680071e-05	1.15815336635e-15	4.26419255804e-23
DNM3L	2	0.0436796611569	0.429573222456	6.81127347786e-05	0.172387120826	0.115048035182	0.0950806503952	0.00218591228567	0.0155178592483	0.00533339082202	0.331431603845	0.0275065603498	0.0983285619081	0.311446463537	0.496766637819	0.0664743804095
CRX	5	5.82966265049e-05	0.0703974622537	0.0816077313861	1.156912122e-05	0.0135151561418	1.88190724467e-05	0.0389537675477	0.0108082920982	3.9057805453e-05	6.9971061322e-12	1.24519498073e-06	0.0228624259467	0.000349340475193	2.27465858952e-08	1.18998730968e-08
KAT2A	4	3.00684628461e-15	4.00245054391e-06	0.00014337041757	3.51480209864e-38	3.72710347481e-17	3.8302165362e-22	0.395649999943	2.40626599551e-12	7.36669062257e-10	3.35101111354e-41	3.60128235413e-12	0.238411834718	1.19566805427e-09	1.1706388849e-23	6.07231563732e-14
SRSF1	2	0.214815560673	0.410250748161	0.110817268881	0.120111143521	0.0578011775005	0.282049461955	0.307639253151	0.0866715575041	0.312690931349	0.0958107149239	0.201903325526	0.329540679375	0.427640739476	0.46962218784	0.468910906831
SRSF2	3	0.154253594301	0.352763619007	0.219357550021	0.00118541322361	0.0816629161493	0.0867776781376	0.146368855193	0.369763078747	0.0985926944891	0.379902039046	0.329201086737	0.264945825407	0.18833998662	0.420017464281	0.474939438216
EGR2	11	1.11160256712e-11	0.0171846186424	0.0760936831795	3.92855241724e-27	6.99824242262e-20	5.87841874904e-16	0.254269672284	3.65159005663e-18	0.000940802126713	1.53896618056e-26	8.7704237568e-08	0.186807285766	2.13315931045e-11	3.11781862706e-18	1.42079213289e-07
EGR1	5	0.000675935915288	0.116169004798	0.370982848519	6.72935434953e-11	6.08511906901e-07	3.4451724056e-05	0.370582079061	4.12629747378e-10	0.170436641423	0.00220120547825	0.484907261502	0.00183069664332	0.00624255189824	0.0132214030368	0.0162628442748
JUN	13	5.95030803425e-11	2.02455832909e-07	0.081902102821	4.67177616148e-34	3.52742006901e-26	2.45323222343e-25	0.038517731768	1.84433119368e-21	0.069920308897	1.08250730125e-10	0.324227324478	7.48169015008e-13	0.0070481483219	0.00109094559529	0.103749932111
MEIS1	13	7.89595559367e-11	0.000246833106769	0.421247168757	2.19475887146e-31	1.26322357748e-19	3.16557448774e-26	0.0263323861814	5.83113821223e-18	0.00278602029939	2.84978736915e-17	0.0021865008258	0.000584960618243	6.98403614341e-06	1.21589960513e-09	3.03029583234e-05
SIR1	3	3.10050970156e-09	0.00523333025561	0.000114521234081	1.21860856104e-18	3.34318274517e-13	1.65368617043e-10	0.300468720221	5.19048856941e-06	1.15179994889e-07	1.58509889094e-23	2.08214714173e-08	0.394073798003	4.2704437422e-06	7.52923435915e-14	2.50131280621e-11
SIR6	11	1.58777009221e-15	0.00179491979598	0.000512996409998	3.13853424687e-36	1.62569419982e-19	1.41007857964e-13	0.295634190884	3.20502028249e-12	8.23935977138e-07	1.21803438496e-38	1.70791684611e-17	0.10470354283	7.8552161161e-09	1.18920647852e-28	6.15001623584e-25
NFE2	4	0.0706938230921	0.444679357156	0.456063793564	0.000205709582737	0.153363422526	0.000517005666332	0.206149286607	0.0323665415819	0.225581511684	0.388319739214	0.112519481054	0.0158130925779	0.321394579179	0.490344209701	0.143628671751
FOS	13	3.92244078701e-11	0.0223603868495	0.00025389348141	1.21507296925e-28	5.54909062981e-12	6.645294801e-07	0.0612349042957	0.000360363295728	1.30283023916e-13	4.35975428937e-30	2.60948214612e-14	0.114973940329	1.61773357455e-06	6.27998348323e-17	2.0999626518e-12
SMRC2	2	0.104264969254	0.332126061359	0.0580187522896	0.187832387311	0.106431662436	0.359591357705	0.28779619308	0.019177848595	0.0412236002107	0.209829300223	0.0440708357899	0.172390469804	0.184143596185	0.123881887489	0.0156563315104
PARP1	1	0.210913535866	0.403763328691	0.32027497222	0.489948813077	0.131231002538	0.380769718371	0.0981715681436	0.0851136840258	0.0667813538228	0.45195925757	0.24812553349	0.251348013907	0.447333051123	0.181487175035	0.0852706228261
ZN335	6	0.124901035495	0.102093960439	0.244716678211	0.0189027382252	0.0665093774744	0.0141316155023	0.370313268563	0.185754270858	0.00982834967263	0.447400949072	0.409495564802	0.0863730155908	0.494228727615	0.449769899161	0.213024850887
PAX5	12	2.29631994299e-09	0.00332537511024	0.121863076285	1.48354230877e-19	6.03279561177e-19	5.81233632562e-15	5.43878484381e-07	1.65844575177e-29	0.0120504143549	9.82321039783e-13	0.422960433393	1.87718575721e-05	7.80348190708e-07	9.69974921308e-05	0.00838025050162
PAX7	1	0.238603123222	0.137022384608	0.237765087671	0.175026263095	0.193951172908	0.485853416914	0.177619077579	0.329267432224	0.147943935154	0.339380979375	0.249128265785	0.0662272264926	0.374024965736	0.403535096562	0.493356335935
PAX6	4	2.1775008029e-10	0.11383167056	0.373619291098	1.39888448584e-14	4.1061904803e-09	0.000341185447718	0.307016741313	2.4654899262e-06	0.00405890227784	7.45263707925e-29	2.02517583981e-24	1.38352125469e-05	1.91480195134e-07	6.57412277238e-20	8.00421201653e-18
PAX3	1	0.214195586241	0.0319437363529	0.417017356114	0.455741868469	0.202124956599	0.161298013324	0.37940712083	0.42808394001	0.495976596998	0.394124074427	0.127931719938	0.202604012019	0.329608569856	0.0440686632356	0.180865736607
TAF9B	1	3.60122331869e-06	0.000115944716685	0.43032690949	1.90279649218e-09	2.5711006526e-10	4.84378012407e-08	0.02912800529	0.000248262127906	0.164451526666	1.19746064665e-12	6.71597288123e-09	0.0492995233719	0.00532841428641	1.52689521409e-09	1.36042997177e-08
PWP1	1	0.17916395173	0.423296659996	0.154803638599	0.34082544557	0.169467532149	0.120524865239	0.308023637945	0.0525549915241	0.48461313406	0.0324384716951	0.113351981378	0.490743489816	0.358345970269	0.153087331582	0.0991308114959
LMNB1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
JHD2C	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ESR1	27	4.96864530597e-12	0.000506330373328	8.85552780182e-06	7.43155997867e-18	5.13111537672e-19	2.46062503764e-14	0.432630049741	2.66928236942e-18	0.410254167374	1.05878495457e-20	3.90341872311e-15	0.0875259654105	4.61100008756e-07	2.19393904471e-16	7.66253716087e-26
INSM1	1	1.55631059622e-11	6.02753938414e-06	0.294835784618	1.10109558134e-21	9.27661756523e-17	3.5065039244e-17	0.247892947105	1.71299486569e-09	0.00751536907904	6.90127361476e-24	1.69379194291e-12	0.0645071544017	8.11479344065e-07	1.13312989469e-20	3.47227156282e-19
MYCN	1	0.000779348878406	6.46966164223e-05	0.00423867149901	3.39385725644e-11	0.000310393321098	2.19544341024e-06	0.162638678901	0.407246508825	2.26252006019e-07	0.0504377931555	0.245978865227	4.79664267177e-07	0.410365993988	0.466941903497	0.281389698633
SRBP2	1	2.5202254137e-05	0.0242855452564	0.00975986409572	0.000113511749692	0.133239271056	0.227950964781	1.71303573273e-09	0.0145879984768	1.99335916067e-08	1.08540120586e-10	8.73254417429e-06	0.0043513715009	3.00434224266e-05	2.12743723279e-07	3.88628084149e-09
SRBP1	6	0.00405433614666	0.487956682891	4.84201801381e-05	0.330806979273	0.112705585796	0.336181312494	0.285468578214	0.310953964444	0.466973366675	0.00274335227837	8.69823391552e-09	4.77437962829e-05	0.00536630910076	0.0181665950691	2.37820808115e-07
TYY1	5	5.32635692341e-13	0.000153439239611	4.64989390815e-05	4.0754328922e-31	1.24899947468e-16	3.12318260637e-25	0.444557135686	1.84891755482e-14	9.80678283023e-06	8.68035860564e-32	3.16461822281e-07	0.0488510718199	1.54796032579e-09	5.46807867023e-19	1.42433287371e-08
ZBT17	8	9.15544529657e-10	0.110403155805	0.000676834737267	2.30212380102e-23	1.10104495352e-06	0.00127814474507	0.179967831548	5.33237434304e-11	5.18312672853e-05	2.36143780116e-28	4.78794632205e-12	0.00663401422672	2.72898086597e-11	4.65873024166e-17	2.53196173907e-08
TBX5	1	4.15768546892e-12	0.00412395309553	0.290068461543	4.35087743526e-17	4.37815957628e-13	2.27272355117e-11	0.244367849258	2.38142110198e-09	0.0126000548394	1.0771988723e-29	3.00055159557e-22	0.000627740706124	1.85357938957e-09	6.37083105162e-23	5.06939702499e-22
STAT6	10	2.10135652874e-14	5.44066026289e-08	0.477761641181	1.73213656336e-27	4.23828548601e-24	1.19822120948e-35	5.94264084878e-08	3.5149301899e-34	0.00321165602398	0.193002139956	4.0436489617e-13	2.08427645709e-31	0.232368651231	0.012104082776	4.66443083776e-10
EHMT2	2	0.0357138077017	0.00103777806937	0.0775417182781	0.00456373653049	1.1344787129e-05	0.03896984645	0.161347124118	0.0389711744235	0.213568701672	0.345175404084	0.269585830084	0.0125218322877	0.280747270285	0.261271663565	0.294690200368
STAT3	41	2.30063787734e-16	3.04821566848e-08	0.00868672328042	1.01707020293e-46	2.02305069269e-29	7.82990914603e-34	7.30959400107e-08	5.2236055762e-42	0.0067034104498	9.26549989787e-07	1.47575824432e-08	6.60652179188e-29	0.0251637265475	0.384351241101	1.21994425842e-07
STAT2	7	0.0	7.06238735013e-14	0.10797293047	1.3216740376e-42	2.13017422182e-17	1.95019290467e-34	1.24544843022e-25	4.58483814972e-60	1.33648699684e-30	1.25625726297e-14	6.30520731389e-54	8.96924234058e-69	3.85751297169e-18	1.53000879961e-23	8.22977139672e-25
STAT1	42	0.0	3.03596583435e-18	0.212027255175	2.18368376981e-63	8.12463508719e-32	6.94758119854e-62	2.85528420142e-34	7.08157393656e-82	2.43657331614e-28	7.25938719711e-08	6.0427984517e-60	5.4849206501e-96	3.96676106395e-12	2.10741276193e-21	2.81141175436e-32
FOSL1	1	0.141027645835	0.241402280053	0.00472469542635	0.0366569549603	0.0347964115605	0.196287368078	0.468466839579	0.0876873162131	0.443698990248	0.262684523699	0.322919095517	0.0802190671747	0.440751071681	0.318487759247	0.247608295052
FOSL2	6	8.30036505221e-10	1.61984534857e-05	0.201084759252	1.05035607901e-32	5.88137127334e-22	7.01949451835e-22	0.00489432710788	4.56832932623e-23	0.412456883307	5.12331691553e-08	0.415595861771	5.21306792401e-09	0.00416741678837	0.000994067961555	0.123015326249
ANDR	18	4.30180334766e-07	0.00204475735402	3.46681599263e-10	0.388382198336	2.78921234644e-10	8.02798867219e-05	5.34096151459e-09	1.26400336227e-06	0.0832189167555	9.60598938008e-05	2.07134121496e-08	0.00099835958338	5.67695035874e-07	5.97815820521e-08	3.18298470922e-20
SRF	16	3.51850165059e-13	1.0253231786e-06	0.478276579633	5.49385737567e-26	8.42702258339e-21	1.71380837012e-08	0.330058795931	2.32129852442e-14	0.00490447878332	1.241867849e-29	8.62068074388e-16	0.418150153437	3.02528841745e-09	4.23107822603e-24	5.31952344681e-23
SALL4	6	1.66628487923e-06	0.0075423633862	0.151318720633	1.56362512005e-18	5.14105121449e-08	0.000412051034467	0.228329797769	0.0329455979637	3.50946392387e-09	1.48312211565e-11	1.50910327205e-07	0.29820892571	3.33738853308e-05	1.90622160961e-08	3.00162489323e-09
USF1	3	9.74581607596e-06	0.00168137590609	0.168132519647	9.45967996198e-10	2.72288299399e-08	1.06246175503e-10	0.0016767877452	0.000154383123394	3.66187794602e-05	5.18893207142e-08	0.00307761423113	0.212535236045	0.00424278998769	5.69026355165e-06	1.1604618831e-11
