Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Mfap4	0.151062642752	-0.760984313785	0.540549400428	0.545001474395	0.402224738024	0.610610789096	-0.0936027799524	0.210231536675	-0.563072555635	-0.845572399808	-0.0662453388181	-0.289669418433	-0.76947860456	-0.27049037075
Cldn6	0.151383427937	0.0226977996653	0.10793079871	0.0343415808007	0.00372355440858	0.0497798184845	-0.0863296012095	-0.00330254999185	0.0300036242826	-0.0083599508217	-0.10003069579	-0.115673808116	-0.137254392925	-0.0203916691556
Sirpb1b	0.0654486486697	-0.075458691375	0.00289741885434	-0.0959624902048	0.437494618773	0.198637330685	0.0279747391804	-0.0372771880859	0.405491953489	1.17422430462	1.21946221074	0.222407496301	0.470578434822	0.566318269916
Foxi1	-0.261700016697	0.0259478313624	-0.0608880732672	-0.0366935736893	0.0178775664407	0.0307951108686	0.0287223547986	0.0350017438443	0.0566274178485	-0.00686347815252	0.0221356665145	0.0356082590339	0.0411402575204	-0.0268000844942
Klhdc3	0.0432921281867	0.184114948975	0.175821190219	0.167132112629	0.217336171801	0.172163718948	0.291034278939	0.0540438241174	-0.265826757471	-0.143020056519	-0.0471618139529	0.0240319140037	-0.213732642523	-0.0778571685693
Foxi2	-0.0200321870871	0.0434112908294	0.143040369127	-0.292391086564	-0.186729866399	-0.0136465047419	-0.297137818392	-0.235243814987	0.394278312407	0.251842107778	0.0169265636412	0.105520951697	0.272189073328	0.028880085719
9630019E01Rik	-0.354920783123	0.117485375659	-0.409261756616	0.0846560568299	-0.408189744056	0.110332503065	0.240623945108	0.487578371167	0.713628506245	0.914650617007	0.724397332576	0.77112143695	0.918256180789	1.07818090949
Rars2	-0.0894191018481	-0.155949161485	0.0407713520789	0.113197492136	0.161197560481	-0.018471292911	-0.409788199392	-0.140024401881	0.216281751924	0.325701235808	0.40955630126	0.176438552844	0.163480116693	0.0979054784683
Nfic	-0.150309314769	0.171140738628	0.186639763369	-0.0948495275351	0.053647262215	0.0626787499837	0.147229698413	-0.0245352593689	-0.242011295739	-0.274139303826	-0.0760422334149	-0.0535036438717	-0.294355572367	-0.197884426396
Nfib	-0.156518277084	-0.477881749196	-0.0823129878265	-0.229130013101	-0.322783054716	-0.224643811598	0.0737414142337	-0.0732561402311	-0.351375667239	-0.364362039183	-0.284829213938	-0.163218221797	-0.306685628846	-0.280300421346
Nfia	-0.208302241725	-0.109506551435	-0.0895934354313	-0.131230443367	-0.290076921788	-0.0487716676505	-0.0291032702111	0.0885951655306	-0.10984676056	-0.281401267284	-0.31836572676	0.128039838181	0.0536896503966	0.120830314795
Lgr6	-0.0382699889145	0.426024782933	-0.0308583293929	-0.0486460408124	-0.120211469669	-0.132506057851	-0.0926016534997	-0.00275061265059	-0.386237966236	-0.531536990595	-0.132432048183	-0.11120058033	-0.38261764259	-0.110597723162
Ncan	0.405513160361	0.187978046769	-0.0407651748379	0.17271818788	-0.0765516400604	-0.0384506057014	-0.188711206657	0.0196869168861	0.19766101201	-0.285519938715	-0.273302524309	0.106080945823	0.232500572978	0.444302794017
Sun2	-0.127988754519	0.161094711941	-0.0647284447879	0.258606470376	-0.015847577885	0.138722344435	0.345299958289	0.258939003198	-0.238567795339	-0.421455225095	-0.261759669056	-0.0462610023579	-0.0985058826655	0.131730031826
9630033F20Rik	0.14543022701	0.00515718456245	0.0410577595596	0.0967770944779	0.138832655618	0.0012964111427	-0.0274699310159	-0.0568497002513	-0.0643163202021	0.0208496878338	0.21337277895	0.0283633052968	-0.062655240507	-0.0714620922943
Ttf2	0.123748387022	-0.167341489813	-0.0219037518918	0.0995545892845	0.0984099233033	0.219777552784	-0.0740680161097	0.137554610119	0.0960716315965	-0.0731269211409	0.00625309066967	0.129386915729	-0.0427630316447	0.190807134612
