TF	Number_of_ChIPexp	q_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
P53	10	6.43130972073e-12	0.0916753798613	0.207274304076	3.71635532214e-06	7.13238641019e-07	0.0154512645576	0.264994083265	2.3960455813e-12	0.0804422355317	3.77626187079e-41	1.6918923981e-21	5.3238944046e-05	9.51382512165e-10	3.59113621305e-30	4.48343564625e-25
BMI1	3	0.00192976914864	0.427535879771	0.341787869912	0.269147317928	0.085184963349	0.00040262376383	0.0296558265971	0.00100211951375	0.00561767791713	0.00152619267948	2.13955462133e-06	2.48394163805e-06	2.61923422396e-05	0.000541846585135	0.000383161807948
REST	12	1.34928232226e-10	0.0682016124612	0.0040369751213	0.0210649457328	0.00341763406956	0.00151923977562	4.2078618952e-11	0.000570182532962	4.61556245736e-11	2.32875460616e-15	1.23706618674e-29	1.85325088156e-21	0.000353318503794	5.14638335468e-14	2.04765727993e-23
E4F1	2	0.100101179393	0.47928816563	0.00461018233533	0.124596295426	0.100967394903	0.00536158553982	0.0544055387397	0.127011791718	0.361839846347	0.0419706888004	0.204060317064	0.183019945957	0.264524542413	0.425168800357	0.154390441468
E2F4	16	3.35146126151e-11	0.0345569111004	0.184915333377	5.39746398672e-24	8.45678061325e-16	1.66433819556e-17	0.225598111955	3.34575016023e-09	2.70849794188e-13	1.22298114452e-32	3.51048844725e-07	0.271884148276	3.52297471458e-07	6.70534274212e-16	8.24281273559e-08
E2F3	2	6.93605350555e-16	0.0297545326347	1.30869985551e-06	2.93801676767e-10	2.12700966279e-09	0.0122820425625	2.85539863067e-07	3.23757303125e-09	5.77528801823e-07	2.17975063706e-54	1.11551787525e-24	1.00008208945e-07	2.3145411629e-17	1.85885358153e-37	3.57270790226e-26
E2F2	3	0.0496403163743	0.0232410566255	0.400769702515	0.104980509396	0.223498462398	0.25781387954	0.0112503523613	0.00177615615662	1.94884481336e-05	0.0519536103755	0.283879270059	0.505458686749	0.143195020378	0.423630127937	0.055599252115
E2F1	5	1.83612176392e-15	2.98014136684e-08	0.452851687068	2.08167934322e-70	4.36610090476e-13	6.08167335754e-38	0.297894546921	2.32193681586e-32	8.80153727963e-05	2.09717303863e-06	3.36233569505e-09	4.69293417786e-27	0.103191703475	0.234983037125	0.135839030065
MBD4	4	0.00200490328801	0.000808000789795	0.0046520051118	0.0020918347341	0.200175404675	0.0850243721416	0.0692601128741	0.432356861743	0.108713717125	4.77129122427e-06	1.98517273079e-06	3.71025601335e-08	0.0964679303785	0.0522647093131	2.19651920711e-05
MBD1	9	1.28699160177e-07	0.482708201167	7.83434300909e-05	0.294788316043	0.00549309987969	0.373654174995	0.496368708822	0.000433705613749	0.116833173304	6.82419258397e-20	3.16481030432e-22	4.31722861527e-10	8.65933910547e-06	8.82206728026e-14	8.34354072471e-17
MBD3	15	9.22505908022e-18	9.19090830259e-07	0.0223648573601	4.96537494826e-05	0.0211803593335	0.476461635957	0.00035104620786	4.82061722211e-06	1.75300176632e-07	3.73979091191e-46	4.24782984975e-46	4.08360296561e-20	2.48817775879e-23	6.56131637536e-37	9.98965972921e-41
MBD2	6	3.65083960021e-07	0.219241389128	9.86664435216e-17	0.00707013509366	0.411217628771	0.363906248213	0.00842968563265	0.00432838009441	0.014469014342	9.23069823384e-15	1.3481655687e-22	4.77372614828e-10	0.000263457442024	5.2394657825e-07	7.54239174997e-10
AICDA	3	3.0016117868e-10	4.16509043518e-08	0.00351356810787	1.13237299706e-23	2.4154251881e-14	4.90483340629e-29	0.0106147503387	5.87973172977e-29	0.153098193757	3.23556119681e-17	0.43054490559	7.09863902299e-05	0.0006086247424	0.000970109096513	0.439979490924
STAT4	3	6.26148752057e-15	2.3002587071e-05	0.000307696789992	3.96288265337e-48	3.98814062883e-07	2.49184547089e-21	2.04016973301e-08	4.56635135726e-35	0.049018640163	0.228732570708	2.32929028358e-21	3.45187197765e-29	0.37311681502	3.14513382294e-05	5.18317291498e-19
RARA	8	1.54453882847e-13	2.01759975888e-07	0.508158794142	4.97531010829e-35	2.08714429715e-13	2.72899548437e-35	0.0022525778586	9.55212279232e-18	3.57173994587e-07	4.28811731794e-26	0.000647568087226	0.274143818395	8.61611035281e-06	2.27750554139e-14	1.31829598504e-17
RARB	4	8.75078670569e-11	1.56899169645e-10	0.0585984616357	1.42789154754e-25	3.07048421914e-12	1.74113812584e-41	0.0253607525237	1.45585403206e-15	2.44145262671e-05	1.4145867328e-12	0.421527478625	0.0103878970232	0.00161117511057	4.12466535376e-06	5.92890316824e-10
RARG	6	0.00268170777248	0.000991860847578	0.00271085622657	0.216971558007	0.00217286936048	0.000446913445579	0.00961606727195	0.4659693736	0.000140292758972	0.0270414749515	5.91424998267e-05	0.00570260164988	0.0073418081958	0.00260105831768	1.60397242912e-05
HDAC6	2	0.000186284465357	0.0684490881882	0.00365547491525	0.0238848096405	0.16860671465	0.282473195924	0.000141331034807	0.00725549336529	0.00142532415208	0.0235261552606	9.29256976602e-08	9.25692201302e-08	6.82226703702e-11	3.78328541005e-06	2.78880558676e-06
SIX1	3	4.36846922657e-08	0.107432087282	2.35932647133e-07	0.000343813073728	0.00120260976719	0.0249553045774	0.000522925210345	0.459728343067	7.95810258259e-07	3.66972068786e-24	1.12158496358e-19	0.0691262000083	2.34598429275e-09	2.27046162242e-13	1.21557107452e-13
SIX2	2	1.33099770172e-06	0.0504572385634	0.0750180918924	0.288056017341	0.0311772765984	0.000189642922195	0.508550058808	0.209838161061	0.480183858612	1.1074553155e-16	6.41261822997e-21	2.15701062924e-08	1.18851639542e-06	6.86521067021e-13	1.32630178185e-11
THB	5	1.68223922185e-07	6.25991733101e-06	0.0175582426367	7.19912901338e-12	1.15268875134e-06	5.29547402061e-22	0.0253607525237	5.94159482425e-09	0.0283536814102	8.78051685486e-08	0.00730852286993	0.36623240688	4.50558424166e-05	3.16306777975e-07	2.10301013685e-18
BMAL1	15	0.000249793726531	0.0452941709406	0.0562613674217	0.16976175664	0.0175325000965	0.00151923977562	3.1036389061e-18	0.432074487879	1.5200681784e-06	0.300724263669	0.145150947517	0.00162027331632	0.00529821729163	0.14057168125	2.97633381857e-12
NKX32	2	0.00139738438612	0.18251807173	0.382929405982	0.00344521848992	0.46268176133	0.219578631285	3.21138064537e-05	0.278494714566	3.15891696453e-06	0.000801973121981	4.31692747165e-06	0.159163874571	4.11616804231e-06	2.36719800114e-05	2.91712401037e-06
NKX31	4	0.00212843233602	0.486794674005	0.370430201788	0.0163556110612	0.00129459834209	8.23743878458e-08	1.46108501925e-09	0.0264886979768	0.00398244737873	0.00431305024371	0.00733286150411	5.54698132399e-05	0.133371224993	0.0713762678851	0.048369859245
HXC9	3	0.0209889719379	6.61812124438e-05	0.441924578158	0.0112065605058	0.00189842863696	0.19100814944	1.14249771656e-05	0.0944936399853	0.0212326452612	0.393567884234	0.00629064823657	0.259565872037	0.26523611898	0.065563903321	0.105767640273
RB	1	0.0951342683643	0.258589790833	0.0353585805822	0.134476485304	0.0452354125103	0.101583505909	0.104642844714	0.468311325345	0.0399193081154	0.078603599536	0.124848695896	0.437364954495	0.00197540768009	0.121355419809	0.437370928329
FEZF2	2	1.69672868506e-18	0.00563863825652	0.0630539120451	1.02133376283e-23	1.46022752458e-15	1.02716956718e-19	0.00299431182761	3.69118647486e-10	2.03716504935e-09	5.33261962989e-41	2.94627225668e-24	4.25379882935e-09	1.08582229165e-22	2.74957606966e-39	6.69811878292e-36
RELB	5	1.09364830985e-09	0.00108661455936	0.180315339947	1.03805909259e-12	0.132333482982	0.0328506745336	1.15136691901e-07	2.7386924153e-19	1.21695828243e-07	4.51688385166e-06	1.8101680404e-19	1.88990680747e-23	0.00644297544302	1.47678842041e-10	7.01952366604e-17
USF2	3	1.44555249952e-09	0.0908912416276	0.240016566332	5.80516280211e-14	0.0313498025616	7.41251841046e-11	2.42852902743e-12	0.00458514694354	1.85578439278e-19	5.25885326706e-26	1.53566405695e-06	0.0430626901722	1.39523191067e-09	5.48589305084e-12	1.07470599131e-12
WT1	4	0.0	0.0905296000084	0.00121678637408	1.42836216209e-23	8.39433837331e-16	1.08629204882e-07	0.104642844714	4.13556362386e-14	2.02562203271e-08	6.76174303132e-54	2.78002966985e-45	4.05524894188e-20	7.23964715994e-38	4.99034213921e-60	2.62721251614e-58
RBPJL	2	5.87839200662e-06	5.70202849692e-05	2.10846804017e-05	1.68130113439e-23	0.00290809993922	1.78274388811e-15	0.053450867106	9.43179916672e-07	0.322915473734	0.0151866580315	0.0397485343894	0.491780440414	0.00155908634128	0.00835741428889	8.91547696584e-09
DPY30	1	1.05482797988e-08	0.0106898838223	0.000107225100694	2.32746088803e-16	5.14084256821e-06	3.29108811878e-14	1.40897407303e-05	0.00255272396066	2.3312358956e-11	1.94444348437e-16	0.000237958039525	0.210408263159	3.62551734693e-08	1.56333126415e-14	1.01098507583e-12
LDB1	4	9.79433653312e-06	0.0464393391195	0.0135616027414	2.65384052736e-09	0.380634978012	0.17764093779	0.433144032702	9.7398545324e-06	0.0140498079452	1.87307924374e-22	4.04715721034e-06	0.000572095888905	6.565292934e-05	2.45437204504e-08	1.59698904798e-08
SUV91	1	0.0128802587883	0.0212854173462	0.411730946603	0.0295752561027	0.0281029984036	0.00281236650096	0.0313732539248	0.0837875979587	0.420209054471	0.0486870816246	0.0925496247259	0.0020460625528	0.00448044899063	0.000452791421889	8.17266550105e-06
SUV92	1	0.0336962491823	0.0424495185263	0.166205876834	0.40764391414	0.438151467464	0.170860987743	0.000325017391639	0.0136601177341	0.011030716645	0.442060426594	0.0119554777272	0.0020460625528	0.299537546345	0.0849697525277	0.000838352553524
SNAI1	1	0.0680892512031	0.394725290253	0.125312396549	0.0428242570498	0.504162772212	0.128537553686	0.141763373612	0.284097206433	0.229477892309	0.107147561206	0.00669689073443	0.0212735218647	0.0293141602013	0.0353027987814	0.00229703089773
RFX6	1	8.97555932111e-06	0.0174917229496	1.27805433648e-06	0.213742354819	0.0234731314591	0.0644393577394	0.000207701269779	0.000907734660843	0.265538101967	5.10336924681e-05	1.32746617033e-09	5.06227816501e-06	1.40244022107e-14	1.33573595261e-09	9.47349476112e-12
RFX1	1	7.20550177426e-13	0.222311918731	0.297048612995	2.41826387437e-11	4.23114048051e-06	0.0226925446559	2.25604912401e-07	7.65945105708e-05	5.52964093018e-15	6.18531623848e-34	1.43797502876e-20	2.88246247144e-10	2.97076695893e-16	4.39595877536e-26	2.07311009027e-23
FOXP3	8	2.06102820283e-09	0.0682016124612	1.78545987963e-08	5.70396528824e-29	0.0831107906762	0.0039412026056	0.0572867452482	2.76937178276e-18	0.343931435813	0.0519525172365	9.96649654754e-17	1.08245496029e-18	0.0107359282359	1.48348720279e-05	2.25204808237e-20
EZH1	8	1.33554407143e-10	0.000296377806317	0.0540278980526	0.0152160499142	0.00158325590734	1.7530695358e-05	0.0195543177537	0.00391463694172	0.217431319042	8.5228031695e-25	3.39307574985e-27	1.14086095051e-15	2.99441062322e-16	3.32545713345e-24	1.55335779612e-15
MSL1	2	0.00384027993256	0.457161296921	0.496826955299	0.00469861258198	0.46268176133	0.00125005372371	4.10457018562e-05	1.10740272613e-05	0.000938157360285	1.04270578303e-11	0.389110192573	0.404227348941	0.0220751001732	0.0382629211747	0.416135920049
MSL2	4	1.81899628171e-07	0.153801586362	0.000268439106713	2.02578308721e-11	0.450480000432	0.000581648813135	1.48759254291e-10	0.00300418520362	1.1341212328e-18	1.73004252521e-22	0.00130460622659	0.0257905635803	5.39752536151e-05	5.33868377036e-09	2.33030803877e-07
TWST1	3	6.07088688753e-05	0.0108738479753	0.170713256942	0.00719719253215	2.1268216997e-05	0.0124355481442	0.435392673002	0.000117297567348	0.393175550439	7.08508354192e-06	4.92432003183e-10	7.06480451123e-07	1.46912766305e-09	1.13161426462e-10	0.00031769791585
MED1	37	4.48992521802e-13	0.0111479346779	0.179162086413	1.78684187313e-34	5.28661505945e-09	6.71521188906e-07	1.46388141412e-08	2.34771549727e-11	1.47340900991e-16	6.54956164659e-30	1.03184496641e-08	0.384492732715	2.16936938361e-13	1.72126199137e-15	2.17376934466e-23
PRGC1	1	3.26467925141e-06	0.000650167865048	5.89560378067e-11	0.000211703241773	4.18258734921e-05	0.25781387954	0.192895225841	5.98131920662e-05	0.000102130256673	1.26907578867e-07	1.21784712709e-11	1.72960290148e-05	5.75918278312e-12	1.80715628165e-07	5.44601031912e-06
ZFP384	3	1.27461353303e-07	0.321038155771	0.000304425736738	9.40946235293e-20	3.43197703261e-17	5.55330671142e-08	0.000210645414861	6.32303194906e-20	0.217502572154	4.1725523923e-15	0.0834086256325	0.00596663784423	0.0242143665064	5.24611958131e-07	0.223051408616
RUNX2	7	1.73016633878e-19	0.00420394661856	0.0526598230877	3.55328907542e-42	2.91656575432e-25	3.24618189149e-21	0.2220011158	1.78006093485e-26	8.58712615011e-05	6.76174303132e-54	1.89147635742e-19	0.247778292553	2.30352935244e-14	6.9341801825e-35	1.68371541183e-22
DNM3B	9	2.38190990155e-09	0.000623417703287	6.03912616587e-13	0.00183176607683	0.200175404675	0.00572504739058	1.09997177164e-05	1.74353687801e-05	0.445875493013	6.75748371954e-12	5.80369987847e-25	3.32672364965e-19	4.01284629689e-12	1.77103039301e-07	3.01946549128e-18
MKL1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
MKL2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
RUNX1	21	3.33943417233e-14	0.20929425954	0.400769702515	2.99365078764e-50	9.2111766623e-14	1.70949114064e-22	0.189975261219	4.13674219526e-17	8.43281232423e-16	7.76374891152e-29	0.00101132917439	0.0612113396663	4.60835151843e-18	4.1639943978e-18	8.87575969645e-05
CBX1	2	1.51343260238e-06	1.51194759794e-26	0.0100780999252	0.00148810537985	0.000427851196641	3.38811772284e-20	0.11973122208	1.14554205577e-05	0.213845126641	0.00240823434717	0.433479953266	1.35702048301e-07	0.174099984632	2.77934032644e-06	5.00461215003e-06
SP16H	1	0.000243427103125	0.0325232121308	0.480848043873	0.000959476341355	0.28813731534	0.00161246384144	0.000532453035268	0.507337722478	0.448341728922	7.36467324491e-11	9.52859758403e-11	0.0160754999104	1.27022843749e-07	1.84738070806e-07	0.00114780250976
TCF7	5	4.48390120433e-13	3.65666854995e-09	7.83434300909e-05	5.61839664905e-25	4.2712097052e-13	7.15204968073e-25	0.0352836325332	1.88191291169e-25	1.6994491485e-09	2.35067568886e-37	0.185025601348	0.0146795593176	7.32991767738e-13	1.05969177595e-12	0.0482619974594
NDF1	1	7.51229185878e-14	2.64176537029e-06	0.4141402585	4.86058303029e-26	5.2767372486e-14	6.11477035488e-22	9.9043631712e-06	2.2706288485e-10	1.39110814963e-09	6.58003558291e-32	8.38178157269e-10	0.00696885374623	5.21534470903e-08	5.86862658455e-23	2.88708534744e-23
NDF2	2	1.05471759258e-07	0.239056413034	0.0961772523857	2.48063253066e-07	7.73473342402e-15	0.451472224004	0.324626699681	2.22762584853e-08	0.42145715991	1.9916452337e-20	8.07271117724e-16	0.0101651737079	0.00464280104214	2.64854953272e-11	1.72814739155e-17
GCR	33	0.000137569847054	0.00538357585391	1.69439825953e-06	5.05540121018e-05	0.0252046158333	2.17078085692e-06	0.000530014879658	2.34771549727e-11	0.0249288629408	0.154850888394	0.170979899646	0.0102715923877	0.23579461579	0.0394968188302	4.38691276925e-14
NR6A1	2	1.28466951295e-09	1.18684589244e-09	0.000107225100694	1.1235220505e-12	2.66140669666e-10	1.690556628e-06	0.470894759776	1.07064782371e-09	0.191951885821	2.92835795712e-16	2.06486705707e-10	0.134488920846	2.84727553338e-12	1.96182626174e-17	1.17926334711e-20
IRF3	2	5.14080699835e-05	0.268484075335	0.328729591049	8.92987912784e-20	0.00780724949282	0.00107598535082	0.0526221844593	4.24527126005e-13	0.00140153698015	7.94886811471e-06	0.00557597348902	3.80496240495e-09	0.209603766187	0.402164695065	0.0305543182974
IRF2	4	9.92593372294e-11	8.96440532389e-05	0.000269686570015	0.476723445121	0.0858878270017	0.00020169646339	0.000116821126972	5.36676005896e-09	1.94047391177e-08	4.41006613295e-24	1.49312913924e-21	9.4350390808e-17	1.04428623164e-15	3.38744199082e-19	1.68811879845e-14
IRF1	7	0.0	1.7053236206e-13	0.191968831659	7.51225446109e-56	0.000365180860593	2.14441792457e-16	4.01349968212e-13	2.16701950528e-54	1.01321709263e-10	7.36467324491e-11	5.58390778774e-55	5.25475157217e-75	7.97939398259e-07	1.58748174364e-25	1.43653113448e-37
IRF4	52	1.0192520613e-16	4.30584629646e-12	0.0046520051118	5.25016754271e-53	6.90164307282e-15	1.08110005124e-35	0.000186454632746	9.23239295896e-50	0.0184055848285	2.39965197196e-08	3.02696607506e-13	7.22052316395e-24	0.0107849146639	0.291148365153	3.18977093902e-09
TIF1B	9	2.03606437463e-05	0.466359791577	0.246719047559	3.78836999455e-08	0.0070201537415	0.192989254631	0.0283504266704	3.64069329386e-05	0.00113911679646	4.79491163459e-14	3.12673026866e-07	0.0483349761846	5.80467941965e-06	3.44980801105e-08	2.08837026814e-12
IRF8	10	0.0	4.32088219927e-06	0.446051256422	2.46129704669e-28	0.012275644339	0.130304182413	2.18081560921e-21	3.70084446709e-60	4.62762620289e-39	1.08840524787e-21	1.84779784928e-37	2.06012177879e-55	1.86921853885e-18	2.08382130294e-37	7.24572659744e-42
PO5F1	52	2.11934747844e-17	0.00989122673113	0.326587451451	1.79961825917e-19	3.6751716578e-10	6.63222929978e-06	1.73060444777e-08	0.000495242662994	3.04593195092e-20	7.87293522183e-41	4.76324480603e-29	2.40769893014e-08	1.8475702476e-20	7.35775298034e-34	8.12342462788e-39
MEF2A	2	0.0124034719576	0.437828248534	0.000515077530471	0.0417284899363	0.450480000432	0.000372498540011	0.42855282744	0.306146858468	0.436623426653	0.000498766880218	0.0664002735174	0.000186368245284	0.0011273408035	2.31025986999e-05	0.140281359967
CREM	1	5.38820384294e-10	0.392597545047	0.0342777491303	3.29666175882e-07	0.000701347882707	2.7764631436e-09	3.65047600272e-19	0.00594209621829	5.30324641488e-26	4.05573403411e-26	0.00153804664113	0.250556361839	6.99534955358e-09	1.76627490532e-14	9.05969259637e-14
MEF2D	11	1.30496105841e-11	1.98655259703e-06	0.343364544086	0.000781264399494	0.391872311322	3.35486916532e-15	3.71330678668e-08	0.482153147893	7.09250169594e-11	1.41931451564e-28	7.40569622475e-31	9.8749406307e-11	1.48052609229e-16	4.81847383023e-11	6.30437622962e-17
TF65	38	3.93109204843e-16	1.23275477e-07	0.0171891607991	2.34241042794e-55	1.17998408533e-19	1.65619120022e-31	0.000447898500623	1.65916210987e-48	0.12585309056	1.03281187963e-24	0.500018720274	2.99920671522e-11	2.74685895456e-09	2.74849752236e-07	0.198392883483
HDAC1	5	3.7911256196e-07	0.00722048431323	3.2741807038e-07	0.000181383704139	0.402650184069	0.436183523558	2.91338282716e-06	0.242137278054	4.42470266714e-06	1.00187794124e-10	2.92342383461e-13	9.25692201302e-08	4.20564757352e-12	2.41119628383e-11	1.96023483707e-14
HDAC3	10	3.53158176311e-05	0.000808000789795	0.0231412202735	1.64895566529e-12	0.0692982146032	5.7001223694e-11	0.00835459127514	1.57626428432e-21	0.4170728495	0.0241530602651	0.00343533774247	0.00449584012438	0.0450458182184	0.350008652261	0.0011931762049
HDAC2	2	0.00528304439924	0.00281243801251	0.403280645141	0.422765604362	0.083192193163	7.94778779276e-05	6.90497507774e-06	0.0264385919599	5.20979731448e-06	0.000163924232285	0.000607758365237	0.125246611816	0.0191420998849	0.130719820561	0.140142044989
CLOCK	9	0.000643306952538	0.313852578679	0.240016566332	0.00058070537423	0.000146194067514	0.0422761824169	1.37408732272e-13	0.0197945425159	2.77391825824e-08	0.00221623280929	0.00120907384194	0.0035656978707	0.428431810405	0.0954835772742	0.000260753745122
RCOR3	1	0.00328262530155	0.00502786747989	0.509434826167	0.0571826001594	0.420765294016	0.473735344919	0.00197997586243	0.164607746935	0.000218037243826	4.99348081517e-08	5.51548283838e-06	0.000303733310293	0.499790009762	0.00664675415425	2.92596375078e-05
RCOR2	1	0.14035257415	0.259355363166	0.266152945494	0.0954162401576	0.0972585006503	0.248556600844	0.0239101780277	0.111299670796	0.0386808419457	0.0112182236011	0.372976371543	0.461466725458	0.309640356026	0.329941325877	0.35601720529
RCOR1	4	5.53574703485e-07	0.00595173794283	0.0302985073686	4.3375056158e-10	1.49731593534e-07	2.18260674434e-06	0.004650412438	3.64205565653e-18	9.62529693423e-05	6.72946905837e-25	0.0401029760287	0.110511842905	1.48352051686e-06	5.35971194305e-06	0.256814691425
CBX8	3	6.10546918908e-06	3.22633395734e-05	0.0384197477751	7.13393101975e-08	2.68987210429e-09	1.92276920221e-12	0.0198583376236	0.000544640884625	5.05635985177e-09	1.96844302044e-08	0.132093974124	0.191239007121	3.75699600611e-08	2.71853247095e-05	7.87347397024e-06
CBX7	4	0.000135617589329	0.306107752467	0.000304425736738	0.0356184796481	0.198401232367	0.244404449787	4.00477499371e-05	0.117098756674	0.0128236524139	2.34631508349e-05	2.58931227821e-10	4.05639472801e-07	0.000371166263232	2.2197913196e-07	3.62247985793e-10
CBX5	3	0.00427663944741	0.0916753798613	7.61910479047e-05	0.111490938413	4.67684524609e-07	0.491934396685	0.0191684362237	0.00303570209623	0.0219630039677	0.104621753181	1.69718886077e-07	0.0115577511594	0.44010430901	0.0135220505036	0.00244804414503
CBX3	4	2.24196737599e-13	0.00932179066801	0.0090059574688	2.03690623804e-25	2.29847636134e-07	2.85906334542e-18	0.00120529282073	4.02370978232e-09	3.01351331023e-12	9.00146706824e-30	1.72988785879e-10	0.00172980405533	1.56449222599e-16	1.48164613696e-25	7.90510335441e-20
SMBT1	2	2.13104432549e-08	0.0309286485643	2.25133719794e-07	4.28065346664e-10	2.19688783644e-07	2.9417246673e-22	2.9571031163e-06	0.00427327766304	1.31062573212e-20	1.35666769501e-16	0.0198140849631	0.301584555389	9.5550378595e-05	5.33868377036e-09	0.000301956102884
COE1	9	1.94173234519e-11	0.263670226369	0.0524013868933	4.1573962949e-28	6.93677930229e-07	0.00109081691766	0.0993787546617	2.53048631126e-25	0.000156313561641	1.20916387809e-31	1.34957775088e-09	0.0306612586792	5.54040337783e-20	3.44779346926e-15	6.63233093118e-08
SMCA5	2	3.26953399717e-07	0.12374993782	0.395712653492	2.54156366394e-27	7.23937489724e-09	3.68022270582e-10	0.364223571247	2.46558414136e-16	0.419002235398	4.47884431598e-11	0.0632883968721	0.0223359996643	0.0220440305261	1.78732441999e-06	5.12515321601e-09
SMCA4	22	1.33276147022e-13	0.3738079843	0.174475004462	5.75229744167e-25	2.98914938186e-10	0.000182693331851	0.148728531372	1.36933672345e-16	5.03851065593e-05	6.93117150385e-41	2.37073197694e-16	0.00261630905036	1.56417808605e-20	2.87677342992e-25	1.37171483155e-18
PO3F1	1	0.00014122623012	0.000570089940789	0.0690799755685	0.435819064672	0.00549309987969	8.16386204243e-05	0.295629080199	0.306146858468	0.000203472401682	1.47538108287e-07	3.47293452548e-09	0.000159703566698	1.56781104357e-06	3.62456526675e-05	1.90481437897e-09
PO3F2	3	0.000825237810317	4.44400243738e-10	2.17859596591e-06	0.000111043325303	4.74870103061e-06	0.00516009208722	0.000136545793811	0.00292889447242	0.019545668836	0.0322588766698	9.58778887906e-06	0.214735060392	0.428431810405	0.238201407287	0.486746289541
MYT1L	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
TBX19	1	7.23677183707e-06	0.0558703780233	0.107565607095	3.26971202478e-07	3.17941698983e-05	1.66274407925e-06	0.000735780091867	0.0977627190268	2.54571459385e-12	4.07290936839e-19	4.64427290769e-06	0.247778292553	0.00951146039639	7.11381384583e-08	0.000179111893459
PRGR	5	3.46603359125e-14	8.05983045671e-20	1.95663115154e-05	2.63843751852e-37	2.21642859507e-25	1.50608885362e-33	0.0369316182548	2.05766886405e-27	0.362165568745	1.28949488611e-13	0.0262440762831	0.00331079883951	0.00325110410618	1.66957390983e-08	1.55335779612e-15
TET1	14	1.04820254892e-19	0.4758671893	0.0406487442642	3.03516955095e-08	6.55158160302e-07	0.00039427402772	0.000295502591638	1.51457924336e-10	8.43386481713e-07	1.19182837219e-51	6.05707328977e-44	7.52989037397e-17	2.48817775879e-23	2.85986033656e-48	8.72974229669e-48
ASCL1	7	3.71025634737e-05	0.0129382031901	0.00365547491525	0.000157668654398	0.0176805198655	0.17791936164	0.00654529175517	0.00217228900078	0.126008107733	5.91659725915e-05	2.47813081967e-10	5.04824875253e-05	0.000374097174582	7.97164763371e-07	1.00985459821e-18
MTOR	1	0.000143305163497	0.00170713780707	1.01413999296e-08	9.69072387042e-07	0.054000524236	0.099926066604	2.04016973301e-08	0.00241943069926	2.80643692313e-13	1.17358441727e-09	0.252805753169	0.343019953922	0.414426695639	0.0858626106419	0.339202474014
HIF1A	6	3.61919040034e-09	0.0362458719838	1.75235467094e-06	1.87109680853e-12	3.18340237369e-10	4.31971495271e-17	2.09974518755e-08	2.4992743266e-14	1.83883452868e-08	5.93954704239e-21	0.139251782577	0.0179030790881	1.54766171089e-13	1.6611760823e-08	0.110189418631
EP300	83	2.1903107117e-14	8.17819222182e-08	0.0590630985861	9.07624190953e-56	3.21694219539e-16	5.18970767519e-30	0.265940975099	1.1509596167e-32	0.00028582146801	4.28811731794e-26	0.336206629216	9.56064651053e-07	1.54752219241e-09	1.67683149666e-06	0.255380500018
TAF7L	3	9.21305405636e-11	0.000438368067891	0.269516250553	4.26474563822e-21	2.67275855138e-09	7.16666875742e-19	7.74846541306e-07	5.3532764367e-11	1.01810965287e-11	1.45908642842e-24	0.000198736623299	0.482351673426	1.43513110852e-07	1.43937417484e-14	2.69549596942e-14
RAD51	3	0.0278289994959	5.51250122598e-06	0.467173105566	0.00121424961158	0.139962883186	0.00490267048124	0.00187654611709	0.0340230310453	0.326824345852	0.289994735163	0.0781570463155	0.218793771205	0.0888452174813	0.0457636225713	0.185093816899
CDK8	1	1.46027305817e-16	0.00858674151131	0.000745785543782	8.34479108272e-21	2.24832713838e-07	1.14322684689e-07	0.00189653797064	0.000580645823802	4.38642396078e-14	1.79588593796e-35	1.22902085471e-27	7.721781296e-13	1.90532528782e-25	5.95675060225e-34	1.56210340318e-32
CDK9	4	2.43556725443e-06	0.0985195986737	0.0292984659719	1.73324684743e-11	4.74206564839e-07	2.80896272792e-06	0.360699915743	1.19786570942e-08	0.0164584798853	5.36282963655e-13	4.64427290769e-06	0.214735060392	5.24108937206e-05	3.40259985793e-08	5.71833067464e-14
NRF1	2	9.62673395405e-07	0.180000548191	0.000180067202137	0.000128132663087	1.14463380494e-05	2.24419031729e-06	4.88915680768e-12	0.000108715503029	7.04941318375e-18	1.60692536022e-22	0.271330701432	0.123665065431	0.160847837447	1.62201516648e-06	0.00104404881296
PHF19	4	1.13210993456e-05	8.95223258361e-05	2.94775156624e-06	1.00135267916e-05	0.486308637273	2.73679057122e-09	0.190616662552	0.308624816025	0.349227668346	3.76864760802e-06	2.8561875633e-14	2.76324693517e-10	0.00273523676323	1.67683149666e-06	5.76369411151e-08
NFYC	1	0.000681746898096	5.3305617631e-05	0.0248750989172	0.149562238278	0.422969859131	0.00896561221188	0.00808254340044	0.0473593684591	3.47825249588e-07	1.11819754354e-08	0.000679516199025	5.47601118261e-05	0.0261444519955	0.000215887199478	1.99237508332e-05
